question_text,answer_text
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 50,"50
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
4. In your groups, fill the empty cells under the appropriate headings with 
relevant information obtained from the search made in activity 4.24 on the 
characteristics of your chosen unguided transmission media.
5. Present your work to the whole class for discussion.
Connecting To A Wireless Network
Bluetooth Transmission Media
Bluetooth is a technology that allows devices to communicate wirelessly over short 
distances using radio waves. The devices such as laptops, smartphones, and tablets 
must have built-in Bluetooth capabilities.
Characteristics
1. Bluetooth is a wireless personal area network (PAN) technology.
2. Bluetooth has a range of up to 30 feet (10 meters).
3. Power Consumption of Bluetooth devices are low.
4. Simple Setup: It is simple can cost effective to set up a Bluetooth connections
5. Multi-Device Support: It supports multiple device connections.
6. Frequency Hopping: Bluetooth uses frequency hopping to minimize interference.
7. Data Transfer Rate: Bluetooth has a data transfer rate of up to 2 Mbps.
Strength and weaknesses of Bluetooth Transmission Media
Strength Weaknesses
1 Wireless and requires no 
cables
The range of transmission is limited |Up to 
30 feet (10 meters)
2 Setting up is simple and easy 
since it’s a simple pairing 
process.
Signals can be disrupted or interfered
3 The energy consumption in 
this media is very low
Vulnerable to eavesdropping and hacking 
since it allows for multiple devices 
connection.
4 There is minimal interference Devices from different manufacturers may 
not be compatible"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 51,"51
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
5 Does not require cabling 
making it very affordable
Health Risks as a result of 
Electromagnetic radiation
6 Easy to use and is very portable Dependence on Hardware because it 
requires specific hardware to function
Cellular Communication
Cellular communication is a type of wireless communication that allows mobile 
phones and other devices to connect and communicate over long distances using a 
network of cells.
The term “cellular” comes from the idea of dividing a large area into smaller sections 
called cells. Each cell is served by a cell tower or base station.
These towers are spread out across cities and towns to cover large areas and make sure 
you can stay connected even when you’re moving around.
Cellular communication is essential for staying connected while on the move, enabling 
us to make calls, send messages, and access the internet without needing physical 
connections.
How Cellular Communication works
When you make a call or use data on your phone, your device sends a signal to the 
nearest cell tower. The cell tower then sends this signal to a central system that manages 
the network, which connects it to other cell towers or the internet. As you move from 
one location to another, your phone automatically switches from one cell tower to 
another without dropping the call or interrupting your data connection. This process 
is called handoff.
Examples of Cellular Communication
1. Making a Phone Call : When you call a friend using your mobile phone, your 
voice is converted into a signal that travels to the nearest cell tower. From there, the 
signal is routed through the cellular network to reach your friend’s phone, which is 
also connected to a cell tower.
2. Sending a Text Message: When you send a text message, your phone sends the 
message as a signal to the cell tower. The cell tower then forwards this signal through 
the network to the recipient’s phone, wherever it is, as long as it’s in range of a cell 
tower.
3. Using Mobile Data : When you use the internet on your smartphone, such as 
browsing websites or streaming videos, your phone sends and receives data through 
the cell towers. The cell towers connect to the internet, allowing you to access online 
content.
4. GPS Navigation: Cellular networks can also help with GPS navigation. Your phone 
communicates with cell towers to determine your location and provide accurate 
navigation directions."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 52,"52
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Satellite Communication
Satellite communication involves transmitting data signals to and from satellites 
in space. It is commonly used for long-distance communication in remote areas and 
for global connectivity. Satellite communication helps us stay connected and access 
information even in remote or isolated places where other forms of communication 
might not reach.
Figure: 4.32: Satellite communication
How Satellite Communication Works
Satellite act like relay stations, receiving signals from one place and sending them to 
another.
When you use a satellite phone, watch TV through a satellite dish, or use GPS, your 
device sends a signal to a satellite. The satellite then sends this signal back down to a 
different location on Earth, where it’s picked up by another device or a ground station.
Figure: 4.33: how satellite Communication works"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 53,"53
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Examples of Satellite Communication
1. Satellite Phones: Satellite phones can make calls from anywhere on Earth, even 
remote areas without cell towers. They send your voice to a satellite, which then 
relays the signal to another satellite or a ground station where it connects to the 
person you’re calling.
2. GPS Navigation: GPS devices or apps on your phone use signals from satellites 
to determine your location. The satellites send signals to your device, which then 
calculates your exact position and helps with navigation.
3. Satellite TV: When you watch TV using a satellite dish, the dish receives TV 
signals from a satellite orbiting the Earth. The satellite picks up TV signals from 
a broadcasting station, sends them to the dish, and you can watch your favorite 
shows.
4. Internet via Satellite: In places where traditional internet connections like fibre 
or cable are not available, satellite internet can provide a connection. Satellites in 
space send data to a dish at your home, which then connects you to the internet.
Advantages and disadvantages of guide and unguided transmission media
The table below show the advantages a guided transmission media has over unguided 
transmission media based of factors such as cost, installation, security of connection, 
maximum transmission speed and distance for reliable communication.
Guided networks (Wired) Unguided networks (Wireless)
Cost Installation costs can be expensive. 
As well as materials for setting up
Cheaper to set up, devices can 
connect if in the range of a 
wireless access point.
Installation Installation requires technical 
knowledge and space to install 
cables
Installation is quick and 
simple as most wireless devices 
will connect automatically.
A solution for outdoor 
locations that are impossible 
for cabling.
Maximum 
transmission 
speed
 Up to 10 Gbps for Ethernet (Cat6) Up to 9.6 Gbps (Wi-Fi 6E)
Maximum 
distance 
for reliable 
communication
Up to 100 metres for Ethernet.
40 to 100 kilometres for fibre optic 
(single mode)
Up to 50 metres
Security of 
connection
More secure as a physical 
connection is required to intercept 
data.
Less secure as wireless signal 
cannot be contained within 
a building and no physical 
connection is needed to 
intercept data."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 54,"54
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Activity 4.26
Based on what you have learned on guided and unguided transmission media, 
take these instructions to find a solution for this scenario:
The management of your school wants to build a network to link all the block of the 
school to enable staff (both teaching and non-teaching) and students to share information 
effectively. As the network administrator recommend a type of transmission media (Guided 
or Unguided). Justify your choice with a reason outlining the advantages your choice has 
other the other.
Instructions:
1. Make a choice of the type of transmission media (guided or unguided) you 
will recommend
2. Discuss five strengths of your choice in your group and explain your points in 
your book
3. Discuss five weaknesses of the other types over your choice and explain your 
points in your book
4. Prepare a PowerPoint presentation on your findings, include pictures in your 
presentation if possible
5. Present your work to your peer or the whole class for further discussion and 
contributions from others.
Glossary
• ISPs: Internet Service Protocols
• IoT: Internet of Things
• Architecture:
• Installation
Setting Up Network Connections
Welcome to the digital age’s vital lifeline: Setting up a network to share resources 
with devices you use in everyday life should not be a big deal at all. For example, 
setting up a new wireless network connection apple devices Wi-Fi, connecting to the 
internet using a hotspot, connecting to the internet using a cellular network, pairing 
Bluetooth enabled device to an iPad or iPhone and other device and connecting desktop 
computers and other devices such scanners, printers, laptop in a wired or wireless 
network environment."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 55,"55
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Ever asked yourself how your computer talks to the internet? Get ready to uncover 
the fascinating journey of data and how it travels to you through the interesting 
connections.
Let’s get those connections up and running for your gateway to a smarter, more 
connected world is just a few steps away!
How can I connect my device to a cellular network?
Cellular Network uses mobile data to connect to the internet. Smartphones, tablets, 
and dedicated mobile hotspots can connect to the internet through cellular networks.
Activity 4.27
To connect your mobile phone to the internet through cellular network;
1. Tap the Settings app on your home screen of your mobile phone.
2. Look for options labeled Network & Internet, Connections, or Data Usage 
(the exact name may vary depending on your device).
3. Tap Mobile Network or Data Usage.
4. Find and toggle the switch for Mobile Data to the On position.
5. Ensure you see the mobile data icon in the status bar at the top of your screen, 
indicating that mobile data is active.
Note:
1. Check if you have enough mobile data to supports hotspot usage. If not, you 
can buy extra data from your cellular network provider.
2. You can set up data usage limits or warnings by navigating to data usage and 
configuring data Saver or Usage Limits.
How to set Up a New Wireless Network Connection on an iPad or iPhone
Materials Needed:
• iPads or iPhones
• Wi-Fi network details (SSID and password)
Activity 4.28
1. Turn on your iPhone or iPad
2. Locate and tap the Settings app on your home screen and tap to open. (The 
app icon looks like a gear.)
3. Locate Wi-Fi icon to take you to the Wi-Fi settings page where you can view 
available networks."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 56,"56
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
4. Tap on the Wi-Fi icon is turned on (it should be green). If Wi-Fi is off, tap the 
switch to enable it.
5. Select a Network: Find and tap on the name (SSID) of the network you want 
to connect to.
6. Enter the Network Password
7. After entering the password, tap Join. Your device will attempt to connect to 
the network.
Note:
• Once you are connected, you should see a checkmark next to the network 
name, and the Wi-Fi icon should appear in the status bar at the top of your 
screen, indicating that you’re connected to the internet.
• To test the connection, open a web browser and see if the home page will be 
displayed.
• You can also open an app that needs internet access to be launched.
• If the web browser or the app do not open then, there is a problem with the 
connection
• Troubleshoot to find the possible problem and reconnect.
• Ensure that your iPad or iPhone is successfully connected to the Wi-Fi network 
and run your test again.
• If it works, then you can start using your Wi-i connection to communication 
and access your desire information.
• Where the needed materials are not available, your teacher will show you a 
video on how this connection is done, after that you will discuss with your 
peer for better understanding
• You can also do it whenever you get access to the needed materials once you 
understand how the connection between apple devices is done.
Possible Troubleshooting result:
• Incorrect Password: If you entered the wrong password, you’ll need to try 
again.
• Network Issues: If you cannot connect, make sure you are within range of the 
network and that the router is working properly.
• Insufficient or no data plan
• Forget Network: If you have trouble connecting, you can tap the network 
name and select Forget This Network, then try connecting again from the 
first step."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 57,"57
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Connecting to the internet using a hotspot
If you have internet access on your device, you can allow others to connect to your 
device and use your internet access through hotspot.
When you do that, you have created a wireless network. Connecting to the internet 
using a hotspot means using a special device or feature on your phone to create a small 
wireless network that other devices can connect to.
This network provides internet access by using cellular data, just like how your phone 
gets online. Let us take this activity to establish this network connection
How will you Connect a computer and a 
smartphone using hotspot?
To connect your computer to a smartphone using hotspot, get the following;
1. Mobile Hotspot Device or Smartphone with Hotspot Capability
2. Data Plan from your cellular provider
3. Device to Connect (e.g., laptop, tablet, or another smartphone)
4. User Manual (for the mobile hotspot device or smartphone)
Activity 4.29
Check if you have enough mobile data to supports hotspot usage. If not, you 
could buy extra data from your cellular network provider.
1. Set up your smartphone by:
i. Going to your device’s Settings.
ii. Locate and select Network & Internet (or similar).
iii. Tap Hotspot & Tethering.
iv. Select and tap Wi-Fi Hotspot and turn it on.
2. Configure your smartphone’s hotspot settings
i. Choose the Network Name
ii.  Provide Password.
3. Turn on the hotspot and the mobile data on your smartphone
4. On your connecting device (e.g., laptop, tablet):
a. Open the Wi-Fi settings.
b. Look for the network name (SSID) you set up for your hotspot."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 58,"58
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
c. Select the network and enter the password.
d. Tap Connect to create the network connection
5. Test your connection ( refer to notes under activity 1 on setting up a new 
wireless network connection on an iPad or iPhone to run the test on your 
connection)
Note:
• Monitor the data usage  on your mobile hotspot device or smartphone 
settings to avoid exceeding your data limit.
• Some devices offer data tracking features; make use of these to stay 
informed.
• Make sure your hotspot network is secured with a strong password.
• Avoid sharing your hotspot password with others unless necessary.
• To conserve battery life and data, turn off the hotspot feature when you no 
longer need it
How to pair a Bluetooth device to an iPad or 
iPhone
From the previous activities in this lesson, you can now connect to apple devices to 
share information using Wi-i. Now based on your understanding from the previous 
lesson undertake this activity to pair Bluetooth device and apple devices (iPhone or 
iPad, apple watch or apple TV) and share music files.
Activity 4.30
Materials needed
• Bluetooth device
• Apple devices
1. Choose an apple device and bring it to a close proximity with the Bluetooth 
device
2. Write down the steps you will follow to pair your choice of apple device and 
the Bluetooth device
3. Follow the steps that you have written one after the other to pair the Bluetooth 
and your apple device.
4. Play a music file from your device for the Bluetooth device to produce the 
sound."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 59,"59
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
If the Bluetooth is able to produce the sound from the music file for you, then 
the connection between the Bluetooth device and your choice of apple device has 
been create if not then, scan the QR code and retry.
QR code 4.1: Pairing Bluetooth Devices
Connecting To a Wired Network
Earlier in this section, you have been able to connect two or more devices without 
using cables or wires. Now, let us look at how you can connect your computer and 
other devices to share information by using cables.
Connecting to a wired network involves using physical cables to establish a direct 
connection between your device and a network. This type of connection is commonly 
used in office environments, homes, internet cafés and data centers. It is more reliable 
and has high transmission speed compared to wireless connections. Now get ready and 
let journey on these exciting activities to connect computers to other devices in a wired 
network environment.
Activity 4.31
In this activity, you will need a computer that has an ethernet port, router, switch 
or modem and ethernet cable.
1. Gather your materials. Eg:
Figure 4.34
2. Locate the ethernet port on your computer and the switch or router."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 60,"60
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Figure 4.35
3. Pick your ethernet cable and plug one end into your computer’s Ethernet port
Figure 4.36
4. Turn the power of your router or switch on and plug the other end of the 
ethernet cable into the router or switch.
Figure 4.37
5. On your computer, Go to Settings > Network & Internet > Status.
6. Right-click on the Ethernet connection and select “Enable” from the menu.
Figure 4.38"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 61,"61
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
7. The laptop is now connected to the Ethernet network.
Note:
1. To connect a Mac computer to a wired network, the steps are similar. The Ethernet 
port on your Mac is identified by the symbol shown in Figure 4.38
Figure 4.39
2. If your computer doesn’t include a built-in Ethernet port, you can use an adapter 
to connect the Ethernet cable to the USB or Thunderbolt port on your computer.
Figure 4.40: Ethernet Adaptor
Now that you have been able to able to create guided and unguided network connections, 
I want us to look at some guidelines for using a computer network
Guidelines for using a Computer Network
Navigating a computer network effectively is key to staying connected and productive. 
There are set of guidelines that help you understand how to use your network safely 
and efficiently. From ensuring secure connections to maintaining smooth performance, 
these tips are also to keep you safe and secure on computer networks all around the 
globe.
Now lets us take a look what to do to stay save on computer networks:
• Acceptable IT Policy and Agreement: these are IT policy documents that set out 
how technology can and cannot be used. IT policies on network usage are critical 
for maintaining security, efficiency, and compliance within an organisation.
• Data Security and Privacy: Measures that protect network users and their sensitive 
data on a network. Data security is crucial to protecting sensitive and confidential 
information from unauthorised access, breaches, and other cyber threats.
• Health and Safety: Ensuring health and safety in relation to network usage involves 
addressing both physical and psychological aspects of working with technology. It"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 62,"62
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
addresses measures that keep network user safe and secure from any health-related 
problem while using networks.
After reading on these three major guidelines for using computer networks, let us look 
at what to do with regards to each of these major guidelines to make us secure and safe 
when using computer networks based on this scenario.
Activity 4.32
Scenario:
As the network administrator of a reputable company, you have been invited to 
give a talk to newly employed workers of the company on the Guidelines for using 
a Computer Network. (Health, Safety and Data Security and Privacy) with the 
help of Internet, search for relevant information on the topic and create a concept 
map to explain the ideas you intend to convey. You can create your presentation 
with PowerPoint or Microsoft word.
Instructions:
1. Open any web browser of your choice and open your preferred search engine.
2. Type the guideline you want to search on (eg.: Health and Safety with 
Networks)
3. Click on any hyperlink to display content of Health and Safety with Networks 
(if the content does not reflect a good understanding of desired searched 
result, go back and select on another hyperlink) search results.
4. Read and make relevant notes on Health and Safety guidelines on using 
computer networks.
5. Create a concept map with the notes that you have made from step 4
6. Present and discuss your findings to your peer for further understanding.
7. Prepare your presentation and share your file with other peers using wireless 
or wired network.
Note: Make sure to share your files with at least five people in your class and you 
also make sure your peers share their files with you."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 63,"63
REVIEW QUESTIONS 
Review Question 4.1: Computer Network
1. Scenario
Asamankese Senior High School is planning to upgrade its computer systems. 
Currently, each department has stand-alone computers, and the school’s 
administration is considering networking them. To make informed decisions, 
the school’s IT committee has posed a few key questions to assess the benefits 
and logistics of transitioning to a networked environment.
a. Advise the school’s IT committee on the best system to use and why?
b. Identify the network hardware you may use and why?
c. why do you think the school need the network connection?
2. Would you choose a switch or a hub to use in a school network?
Review Question 4.2: Computer Network
1. Create a table within MS Word to explain the differences between LAN and 
W AN in terms of coverage area and purpose.
2. Will you consider the internet as an example of a MAN? Give reasons to your 
response.
3. Explain how connectivity and security will differ between LANs, MANs and 
W ANs.
Review Questions 4.3: Network Types
1. Explain why the following differences exist between a server and a client 
computer in terms of specifications.
a. A server has a lot more RAM
b. A server has lot more storage space
2. Evaluate the security implications of various network architecture designs, 
identifying potential vulnerabilities (weaknesses) and recommending 
mitigation (control) strategies.
3. Explain why client-server networks are considered more secure than peer-to-
peer networks.
4. If a business with nine employees wants to facilitate internal communication 
and file sharing, which network architecture do you recommend and why?
5. Investigate the differences between a two-tiered client-server network and 
a three-tiered client-server network. Create a short presentation on your 
findings. Include diagrams to illustrate both architectures."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 64,"64
Review Questions 4.4: Cloud Services
1. Create a short report summarising the three main types of cloud computing 
services: Infrastructure-as a-Service (IaaS), Platforms-as-a-Service (PaaS), 
and Software-as-a-Service (SaaS).
2. Afia uses a personal OneDrive account for her files. She accidentally deletes 
a portion of a file and saves the changes. What does she need to do to get the 
unmodified version of the file back?
3. Imagine that you are a cloud readiness manager, and your job is to evaluate 
whether organisations are ready to take up cloud services. Which of the 
following organisations would you identify to get the most benefit from 
moving to a cloud service? Justify your choice(s).
a. An insurance company with a well-established, low cost and efficient IT 
infrastructure.
b. A retail organisation that has a history of peaks and troughs throughout 
the year with its online shopping app.
c. A family-run organisation that is using a limited number of productivity 
applications.
4. Microsoft Azure and Amazon Web Services (A WS) are two of the main cloud 
service providers. Use the Internet to find out more about these two vendors. 
Summarise the services that they provide and what they charge.
Review Questions 4.5: Network Topologies
1. Your school’s network is experiencing frequent data collisions. Based on your 
knowledge of network topologies, which topology might the school’s network 
be using, and how would you redesign the network to reduce collisions and 
improve performance?
2. A small office with 10 employees wants to set up a network. They need a 
reliable network where data can still flow even if one device fails. Which 
network topology would you recommend and why? What are the possible 
challenges of implementing this topology?
3. Your school plans to add 30 new computers to the existing network (ring) in 
the computer lab. Which topology would be easiest to expand, and how would 
you ensure that the network remains stable and efficient as more devices are 
added?
Review Questions 4.6: Transmission Media
1. How does the design of twisted pair cables help minimise electromagnetic 
interference, and why is this important in network communication?
2. How is guided transmission media utilised in cellular/mobile networks, and 
what role does it play in ensuring effective communication?"
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 65,"65
3. What steps would you take to design a plan to upgrade an office network’s 
cabling, considering the need to balance both cost and performance effectively?
Review Questions 4.7: Wireless Transmission Media
1. A home network is to be set up with internet access for all computers in the 
house to connect and share resources. Which unguided transmission media 
will you recommend and why?
2. Compare and contrast the use of guided and unguided transmission media 
in a hybrid network infrastructure, considering factors such as Data transfer 
rates, signal interferences, Cost and application (specific requirements).
3. As a network administrator, develop a plan for a city-wide Wi-Fi network 
for a company. The plan should have five identify the potential benefits 
and challenges of this proposed network, and how these challenges can be 
addressed.
Review questions 4.8: Connecting Devices to a Network
1. Find solution to these scenarios to access yourself on what you have learned 
in this unit.
2. An employee needs to access the company network remotely to complete a 
critical project. They are using a personal laptop that is not managed by the 
IT department. What guidelines will you recommend for the employee to be 
followed to ensure secure remote access?
3. Create a step-by-step guide for connecting a device of your choosing to a 
network, ideally this should be created in a MS Word document and include 
images, imagine that this guide is being created for someone who is not 
technical.
4. You have been asked to create an acceptable use policy for a new school, 
using the internet, research what should be included and put together a 
presentation of the different sections and considerations."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 66,"66
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
Extended Reading
• Types of Computer networks: https://www.youtube.com/watch?v=4_zSIXb7tLQ
• Difference between LAN and WAN: https://www.youtube.com/watch?v=NyZWSvSj8ek
• Computer networks: https://www.youtube.com/watch?v=tSodBEAJz9Y
• Network device: https://www.youtube.com/watch?v=eMamgWllRFY
• Advantages and disadvantages of network: https://www.youtube.com/
watch?v=bY5OfBrBg1M
• Web Technologies - Old Questions. https://www.collegenote.net/question-answer/p-1-
differentiate-between-2-tier-3-tier-and-n-tier-p-20751
• Use the following link to watch a YouTube video for further explanation of the concept of 
network architecture: https://www.youtube.com/watch?v=w_LyIDAh_bY&t=149s
• Instructions on how to restore a previous version of a file stored in OneDrive can be found 
at: https://support.microsoft.com/en-gb/office/restore-a-previousversion-of-a-file-stored-
in-onedrive-159cad6d-d76e-4981-88ef-de6e96c93893
• An Investigation of Microsoft Azure and Amazon Web Services from Users’ Perspectives. 
International Journal of Emerging Technologies in Learning (iJET): 10.3991/ijet.
v14i10.9902
• https://youtu.be/zbqrNg4C98U (On Network Topologies)
• https://youtu.be/8UZlwhiWKmA
• https://beginnersbook.com/2019/04/computer-model-network
• https://www.wikihow.com/Create-a-Local-Area-Network-(LAN)
References
1. O’ Leary, T. J., & O’ Leary L. I. (2017). Computing Essentials, 26th edition. New York: 
McGraw Hill.
2. Wempen, F. (2014) Computing Fundamentals: Introduction to Computers. New York: 
Wiley.
3. Rajaraman, V . (2018). Introduction to Information Technology. PHI Learning Pvt. Ltd.
4. Vermaat, M., E., Sebok, S., L., & Freund, S., M. (2014). Discovering Computers: Technology 
in a World of Computers, Mobile Devices, and the Internet, Course Technology, Cengage 
Learning."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 67,"67
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
5. Differentiate between 2-Tier, 3-Tier and n-Tier. - Old Questions https://images.app.goo.gl/
fGnbY2XhdLGeaqjw6
6. Geeks (2024) Difference between Client-Server and Peer-to-Peer Network https://www.
geeksforgeeks.org/difference-between-client-server-and-peer-to-peer-network/
7. Vulnerabilities of P2P Systems and a Critical Look at their Solutions Marling Engle & Javed 
I. Khan (2006)
8. Security Issues in Peer-to-Peer Networks Malinda, T. (2023). 10.13140/RG.2.2.14096.38401
9. Firch J. (2024) Common Types of Network Security Vulnerabilities https://purplesec.us/
learn/common-network-vulnerabilities/
10. Lawrence C. Miller and Peter H. Gregory (2016) Client-Based Security Vulnerabilities: 
https://www.dummies.com/article/academics-the-arts/study-skills-test-prep/cissp/client-
based-security-vulnerabilities-225543/
11. Al-Sayyed R., Hijawi W ., Bashiti, A. etal (2019) An Investigation of Microsoft Azure 
and Amazon Web Services from Users’ Perspectives. International Journal of Emerging 
Technologies in Learning (iJET): 10.3991/ijet.v14i10.9902
12. Restore a previous version of a file stored in OneDrive: https://support.microsoft.com/en-
gb/office/restore-a-previousversion-of-a-file-stored-in-onedrive-159cad6d-d76e-4981-88ef-
de6e96c93893
13. ByLeeron H. (2024) What Is Cloud Networking? Definition, Types & Benefits: https://www.
forbes.com/advisor/business/software/what-is-cloud-networking/
14. Kev Z. What is cloud computing? An overview of the cloud: https://www.atlassian.com/
microservices/cloud-computing
Glossary
1. Amazon Web Services (AWS) and Microsoft Azure: Amazon Web Services (A WS) 
and Microsoft Azure are two of the leading cloud-based infrastructure as a service (IaaS) 
providers.
2. Architecture: Network architecture is the plan for how devices are connected and 
communicate with each other on a network. It is essential for creating efficient and reliable 
networks.
3. Bandwidth: is the maximum rate at which data can be transferred across a given path. In 
simpler terms, it’s like the size of a pipe through which information flows.
4. Bluetooth: is a short-range wireless technology that allows devices to connect and 
communicate with each other without using wires. It uses radio waves to transmit data over a 
short distance.
5. Client: A computer that request for a service or resources from a host (server) computer in a 
network or the Internet.
6. Cloud Computing: A broader term for overall centralised computing resources that are 
shared by numerous customers. It can also be described as the delivery of computing 
resources over the Internet.
7. Cloud Networking: An IT infrastructure where an organization’s network and resources 
are hosted in a public or private cloud platform and are available on demand using only an 
Internet connection."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 68,"68
GUIDED AND UNGUIDED NETWORK SYSTEMSSECTION4
8. Coaxial cable: is a type of electrical cable used to transmit high-frequency signals with 
minimal interference.
9. Connectivity: refers to the ability of different devices, systems, or components to 
connect and communicate with each other. It’s the state or extent of being connected or 
interconnected.
10. DDoS Attack: A type of cyber-attack where multiple attackers distribute malicious activities 
across different locations to overwhelm a system or infrastructure, causing it to become 
inaccessible to legitimate users.
11. Encryption: The act of crumbling data or information using algorithms in order to prevent it 
from being read or used by an unauthorised person
12. Ethernet: A widely used technology for local area networks (LANs) that enables devices to 
communicate over a wired connection.
13. Hotspot: Refers to a physical location or a technology that provides internet access, typically 
through a wireless network.
14. Hub: A device that links multiple computers and devices together.
15. Loop: Instructions that is continually repeated until a certain condition is reached.
16. Malware Attack: A malware attack is a common cyberattack whereby malware (normally 
malicious software) designed to gain unauthorized access and cause harm or damage to a 
computer, server, client or computer network and/or infrastructure. The malicious software 
encompasses many specific types of attacks such as ransomware, spyware, command and 
control, and more.
17. Network Architecture: The physical or the logical design or structure of a computer 
network
18. Network Infrastructure: The hardware and software that enable network connectivity and 
communication between users, devices.
19. Node: A node is any physical device within a network of other tools that is able to send, 
receive, or forward information. Also referred to as the computer node or internet node, a 
personal computer is the most common node in a network. Modems, switches, hubs, bridges, 
servers, and printers are also nodes, as are other devices that connect over Wi-Fi or Ethernet.
20. Pairing: The process of establishing a connection or linking two entities so they can work 
together or communicate with each other.
21. Privacy: It involves protecting personal data, communications, and activities from being 
accessed, shared, or observed by others without consent.
22. Redundancy: The process of providing multiple paths for traffic so that data can keep 
flowing.
23. Server: Also known as a host computer, a server refers to a computer that houses resources 
(information, device, applications) that users or client computers access on the Inter
24. SSID (Service Set Identifier): The unique name of a wireless network (Wi-Fi) that 
identifies it from other networks.
25. Topology: the physical or logical arrangement of devices and connections in a network.
26. Twisted pair cable: is a type of communication cable that consists of two insulated 
conductors (usually copper) twisted together."
Explain key concepts from ICT_LM_FINAL_SECTION_4-LV - Page 69,"Acknowledgements
List of Contributors
Name Institution
Felix Tenkorang Opare  Accra Academy  
Kwadjo Adjei  SDA SHS Asokore Koforidua  
Millicent Heduvor Awaso STEM SHS
Abdul Rahim Mahmud  Yeji SHS"
