question_text,answer_text
Explain key concepts from LM ICT Sections 1-5 - Page 127,"3. Regular Updates: It is important to keep applying patches regularly so that your 
systems stay protected against new security threats. This keeps everything up to date 
and less vulnerable to attacks. 
 
Activity 5.7: Multimedia activity on IDS/IPS/NAC/Patch management. 
1. Click on this link to watch the video - Firewalls and IDS/IPS: Essential Tools for 
Network Security || Part 5 
2. Make notes from the video and discuss your thoughts and findings with the class. .  
3. Relate the content of the video to your experiences on IDS/IPS/NAC/Patch 
Management. 
4. Identify its uses, advantages, and limitations, relating it to your own ideas and 
experiences. 
5. Share your ideas with the whole class for a discussion 
 
Activity 5.8: Research on IDS, IPS, NAC and patch management 
1. In groups of not more than five, pick one mechanism that can reduce network 
security attacks (IDS/IPS/NAC/Patch management) and discuss how it works to 
prevent threats. 
2. Create a presentation elaborating the benefits of your chosen mechanism that can 
reduce network security attacks. 
3. Deliver your presentation to the whole class for feedback and discussion 
4. Allow other groups to ask questions and make contributions. 
 
 
Antivirus  
An antivirus is a software program designed to protect your computer or device from 
harmful programs called viruses and other threats such as malware. These harmful 
programs can damage your device, steal your information, or make it slow. 
 
How antivirus works: 
1. The antivirus checks your files and programs to see if any of them have viruses or 
other harmful software. 
2. If it finds something dangerous, the antivirus will stop it from spreading or causing 
damage. 
3. It helps keep your digital devices safe from new viruses by regularly updating its 
protection. 
4. If a virus is found, the antivirus can remove it, so your device works properly again."
Explain key concepts from LM ICT Sections 1-5 - Page 128,"Figure 5.6: Ways of obtaining best protection 
 
Firewalls 
A firewall is like a security guard for your computer or network. Its job is to control the flow 
of data that comes in and goes out, and decide what  is safe and what  is not. Firewalls can 
be a physical device that sits between your computer or network and the internet  
(Hardware-based) or a program running on your computer or device that checks for any bad 
or unwanted traffic (Software-based). They helps protect your system by keeping bad things 
out while letting the safe stuff pass through. 
 
 
Figure 5.7: Hardware Firewall 
 
Table 5.6: How software and hardware firewalls work. 
Software firewall Hardware firewall 
When your computer wants to communicate with the 
internet such as loading a website, sending an email, 
or using an app, the firewall checks whether this action 
is safe. If it thinks the action is suspicious or harmful, 
it blocks it. (Traffic Filtering) 
The hardware firewall is usually 
placed between your home or 
office network and your 
internet connection such as 
your router. 
You can set rules on the firewall about what is allowed 
or not. For example, you might let your web browser 
and email program connect to the internet, but block a 
suspicious program from accessing the network.  
(Custom Rules) 
It checks all incoming and 
outgoing data and blocks any 
harmful traffic, such as 
hackers trying to access your 
network."
Explain key concepts from LM ICT Sections 1-5 - Page 129,"Table 5.7: Examples of software and hardware firewalls 
Software firewall Hardware firewall 
Windows Defender Firewall : Built into 
Windows computers, it monitors and controls 
incoming and outgoing traffic based on a set 
of security rules. 
Cisco ASA (Adaptive Security 
Appliance): A more advanced firewall 
used by businesses to protect their 
networks from cyber threats. 
 
 
Figure 5.8: Deployment of a Firewall in a SOHO 
Activity 5.9: Computer and Information Security Risks Prevention 
1. In groups of not more than five, create a presentation to be delivered to the whole 
class on the need to use firewalls and antiviruses on computers systems and 
networks. In your presentation, include real -life examples to illustrate how these 
technologies protect computer systems and networks from threats.  
2. Deliver your presentation to the whole class. 
3. Allow other groups to ask questions and make contributions."
Explain key concepts from LM ICT Sections 1-5 - Page 130,"EXTENDED READING 
1. https://www.nea.org/professional-excellence/student-engagement/tools-
tips/helping-students-deal-cyberbullies  
2. https://us.norton.com/blog/malware/types-of-malware  
3. https://www.fortinet.com/resources/cyberglossary/malware  
4. https://www.keycdn.com/support/what-is-a-botnet  
 
REVIEW QUESTIONS  
1. What role do social media platforms play in cyberbullying? 
2. Why is cyberbullying considered harmful? 
3. What is the primary difference between a virus and a worm in terms of how they 
spread?  
4. How does denial-of-service (DoS) attack affect a website or online service?  
5. What is the difference between a DoS attack and a Distributed Denial of Service 
(DDoS) attack?  
6. What are the limitations of using only antivirus software for network security, and why 
is a firewall necessary in addition to antivirus protection?  
7. How do firewalls and antivirus software complement each other in protecting a 
computer network from cyber threats?  
8. As the IT administrator of a school, outline any three technical measures you would 
recommend for your school to implement to detect and prevent malware -based 
cyberbullying incidents in the school especially those targeting employees or 
students?  
9. Identify and explain 3 long -term financial and reputational effects of a successful 
DoS attack on a business or organisation?  
10. Explain three ways that organi sations can protect themselves from this kind of 
attack? 
11. How can hardware theft be a security risk, and what steps can be taken to mitigate 
it?  
How can firewalls be configured to provide dynamic protection against sophisticated, 
evolving threats such as Distributed Denial-of-Service (DDoS) attacks or advanced 
network infiltration tactics?"
Explain key concepts from LM ICT Sections 1-5 - Page 131,"ANSWERS 
ANSWERS TO REVIEW QUESTIONS (Section 1) 
Q1: A workbook in spreadsheet software is an electronic file that contains one or more 
pages called worksheets. It helps you store, organise, and manage different sets of data in 
one file. Each workbook can have multiple worksheets that you can use for different tasks 
or data sets. 
 
Q2: A workbook is the entire file you create in Excel which can contain multiple worksheets 
while a worksheet is a single page within a workbook where you enter and organise data. 
 
Q3: Using multiple worksheets in a single workbook helps you: 
a. Organise Data : You can keep related data on separate worksheets to avoid 
confusion (e.g., different subjects or projects on different worksheets). 
b. Easy Access: It makes it easier to switch between different sets of data without 
opening multiple files. 
c. Linked Data: You can connect data between worksheets, which makes it easier 
to analyse information from different sources in one place. 
Q4:  
1. Using Multiple Worksheets in One Workbook: 
b. Advantages: 
i. Easier to manage and switch between related data sets. 
ii. Keeps all related information in one file. 
iii. Simplifies data analysis by allowing links between worksheets. 
c. Disadvantages: 
i. If the workbook becomes too large, it may slow down the software. 
2. Using Separate Workbooks: 
a. Advantages: 
i. Each file is smaller, which may make it faster to open and use. 
ii. You can share each workbook individually if needed. 
b. Disadvantages: 
i. More difficult to manage related data when spread across multiple files. 
ii. Harder to link and analyse data across different workbooks. 
Q5: To create your guide; 
a. Plan Your Worksheets: Before entering data, think about how you want to 
organise it. For example, if you are tracking sales for different regions, each 
region can have its own worksheet. 
b. Create and Name Worksheets: 
i. Open a new workbook. 
ii. At the bottom of the screen, click on the ""+"" sign to add new worksheets. 
iii. Double-click on each worksheet tab to rename it (e.g., ""Math Scores,"" ""English 
Scores""). 
c. Enter Data in Each Worksheet: Start entering your data in each worksheet. Use 
one worksheet per category or topic to keep things organised. 
d. Link Data Across Worksheets: If you want to use data from one worksheet in 
another, use a formula to link them. For example, if you want to sum numbers"
Explain key concepts from LM ICT Sections 1-5 - Page 132,"from two different worksheets, type =SUM(Sheet1!A1:A10) + 
SUM(Sheet2!B1:B10). 
e. Organise with Tabs and Colours: To make it easier to navigate, you can colour 
the worksheet tabs. Right-click on the worksheet tab, select ""Tab Colour,"" and 
choose a colour. 
f. Use Filters and Sorting: Apply filters and sorting in each worksheet to quickly 
find and manage specific data. Click on the column headers and choose ""Filter"" 
to organise the data. 
g. Save and Backup: Regularly save your work. You can also create a backup copy 
of your workbook, especially if you're working with large datasets. 
Q6: A formula in Excel starts with an equal sign (=). 
Q7: An absolute cell reference (e.g., $A$1) does not change when the formula is copied to 
another cell, while a relative cell reference (e.g., A1) adjusts based on the position of the 
formula. 
Q8: Use the MAX function: this will give you the highest sales figure in that month. For 
example if your sales numbers for January to June are in column B2 to B7, you will use 
(=MAX(B2:B7) to find the highest sales in that column.  
Q9: The #VALUE! error indicates that there is a problem with the type of data being used in 
a formula, such as using text when a number is expected. 
Q10: To troubleshoot a formula, you can: 
a. Double-check the formula for any typos. 
b. Use the ""Evaluate Formula"" tool to see each step of the calculation. 
c. Verify that all cell references are correct and contain the expected data. 
Q11. A #N/A error in a VLOOKUP formula usually means that the value you’re looking for is 
not found in the specified range. You can fix it by checking that the lookup value exists in the 
first column of your lookup range. 
Q12: I would first identify which cell references have been broken by the move or deletion. 
Then, I would update the formula to reference the correct cells. If necessary, I might use 
Excel’s ""Undo"" feature if the error occurred recently. Alternatively, I could  adjust my data 
layout to prevent future issues, such as using structured references in a table format that 
automatically adjusts when rows are moved. 
Q13: 
a) Enter your data into Excel in rows and columns. 
b) Highlight the data you want to turn into a chart. 
c) Go to the Insert tab and select the Bar Chart from the Charts group. 
d) Choose the bar chart style you want, and Excel will generate the chart. 
Q14: 
Pie Chart Line Graph 
A pie chart  shows parts of a whole by 
dividing a circle into slices, each 
representing a proportion of the total. It’s 
best for showing percentages or 
fractions. 
A line graph  connects data points with lines to 
show trends or changes over time, making it ideal 
for visualising continuous data like temperature or 
stock prices."
Explain key concepts from LM ICT Sections 1-5 - Page 133,"Q15: To analyse the bar chart, look at the height of each bar. The product with the tallest 
bar represents the highest sales, while the product with the shortest bar represents the 
lowest sales.  
For example, if Product A's bar is twice as tall as Product B's, Product A had higher sales. 
You can also compare the values on the vertical axis to confirm your conclusion. 
Q16: 
1. A school can use line charts to track students' performance over time, showing 
trends in their progress from one term to the next. Bar charts can compare student 
performance across subjects, making it easy to identify which subjects’ students 
excel in and where they struggle. 
2. Pie charts can represent the percentage of students in each performance category 
(e.g., excellent, good, average, poor). 
Q17: Using these charts, teachers and administrators can identify patterns, such as which 
subjects require more focus, or which students need additional support. Data-driven 
decisions could include reallocating resources, providing extra tutoring, or developing 
targeted interventions for underperforming students. These visualisations can also be 
shared with parents to help them understand their child's academic progress. 
Q18: The purpose of sorting data in a table is to organise information in a specific order, 
making it easier to analyse, compare, and find patterns or trends. For example, sorting a 
list of names alphabetically or organising numbers from highest to lowest. 
Q19:  
1. .xlsx – Standard Excel workbook format, compatible with recent Excel versions. 
2. .xls – Legacy Excel format, compatible with older versions of Excel. 
3. .csv – Comma-separated values format, often used for data import/export across 
various applications. 
 
Q20:  
1. Go to the File tab and select Print. 
2. In the Print settings, choose Print Entire Workbook from the Settings options. 
3. Adjust any other necessary settings, like orientation or paper size. 
4. Click Print to print all sheets in the workbook. 
 
Q21: 
Ascending order Descending order 
Ascending order arranges data from 
the smallest to the largest or 
alphabetically from A to Z. For 
example, sorting numbers from 1 to 
100 or names alphabetically. 
Descending order arranges data from the 
largest to the smallest or alphabetically from Z 
to A. For example, sorting numbers from 100 to 
1 or names in reverse alphabetical order. 
 
Q22: to filter data in Excel within a specific date range: 
1. Select your data range, then go to the Data tab and click on Filter. 
2. Click the dropdown arrow in the date column header. 
3. Select Date Filters > Between to open a dialog box."
Explain key concepts from LM ICT Sections 1-5 - Page 134,"4. Enter the start and end dates for the range you want to filter, then click OK. This 
custom filter will display only the records within the specified date range, making it 
easier to focus on relevant data. 
Q23:. 
1. Select your data range and go to the Data tab. 
2. Click on Sort to open the Sort dialog box. 
3. In the dialog, choose your primary column in the Column dropdown and select the 
order (e.g., A to Z or Z to A). 
4. Click Add Level to add a secondary sort condition. 
5. Choose the second column and set the sort order. 
6. Click OK to sort the data by both columns, ensuring your dataset is organised based 
on primary and secondary criteria, which helps with layered data analysis. 
Q24: 
1. Accessibility: Cloud storage allows access from any device with an internet 
connection, while local storage is limited to a specific device. 
2. Real-Time Collaboration: In cloud storage (e.g., OneDrive, Google Drive), multiple 
users can work on the workbook simultaneously, which is ideal for teamwork. 
3.  Data Backup and Recovery : Cloud storage automatically backs up data, reducing 
the risk of loss due to hardware failure or accidental deletion, whereas local storage 
may require additional backup measures. 
Q25: 
1. First, I would sort the grades column in descending order to list the highest scores 
at the top. 
2. After sorting, the top 10 students will be the first 10 rows of data. 
3. If there are multiple students with the same grade, I can further sort by other criteria 
like alphabetical order or student IDs. 
4. Additionally, I could filter the grades column to display only those within a certain 
range, ensuring I focus on students with grades above a specific threshold. 
 
Q26: 
1. Issues: 
a. Pagination Problems : The dataset may split awkwardly across multiple pages, 
making it difficult to read and interpret. 
b. Inconsistent Page Layouts: Columns may be cut off, and rows might not fit neatly 
within the print margins. 
c. Wasted Paper: Large printouts with blank or unnecessary sections can result in 
paper wastage and higher printing costs. 
2. Mitigations: 
a. Set a Print Area: Use Excel’s Print Area feature to focus on relevant sections of the 
data. 
b. Adjust Scaling: Use the Fit Sheet on One Page  or Fit All Columns on One Page  
options to fit the data into the desired layout. 
c. Preview Before Printing: Use Print Preview to identify potential issues and adjust 
settings as needed, such as margin adjustments or page orientation changes. 
Q27:"
Explain key concepts from LM ICT Sections 1-5 - Page 135,"1. Effectiveness: Sorting and filtering in Excel are very effective for managing inventory 
as they allow users to quickly organise stock by name, quantity, price, or date. Sorting 
can help rank products by stock levels, while filtering helps identify items that meet 
specific conditions, such as low stock or expiring soon. 
 
2. Limitations: Sorting and filtering in Excel are manual processes, which may become 
tedious for large datasets. Additionally, errors can occur if the data is not regularly 
updated or if the sorted data does not include all necessary columns. 
 
3. Improvements: Automating the process using Excel formulas, pivot tables, or linking 
the data to live sources could make inventory management more efficient. 
Alternatively, using inventory management software or integrating Excel with 
databases like Microsoft Access wo uld provide better data tracking and real -time 
updates. 
Q28: To create an Excel template for managing customer orders, you can include the 
following columns: 
1. Order ID, Customer Name, Order Date, Product Name, Quantity, Unit Price, Total 
Amount, Order Status (e.g., Completed, Pending), Region, and Sales Representative. 
2. Set up advanced sorting and filtering capabilities: For example, you could sort by 
Order Date to analyse time-based trends 
3. Trend Analysis and Performance Metrics: 
a. Use pivot tables to summarise sales data, e.g., total sales per month or per 
product category. 
b. Add charts for  visual analysis, like line charts to show sales trends or bar charts 
for product performance. 
Q29:  
1. Saving and Sharing: 
a. Save the workbook to a shared cloud storage platform like OneDrive or Google 
Drive to allow team members to access it remotely. 
b. Set permissions to ensure team members can edit, while sensitive sheets (if any) 
are restricted. 
2. Version Control: 
a. Enable version history on the cloud platform so previous versions can be restored 
if errors are made. 
b. Establish naming conventions and timestamps for each version, e.g., 
“Project_v1.1_2024-10-31” to keep track of updates and changes. 
c. Assign a specific person (or rotation) as the version manager  to approve 
significant updates and periodically check for consistency. 
3. Printing Protocol: 
a. Assign one team member to oversee final printing to ensure consistency. 
b. Prior to printing, review the print area and layout settings and conduct a preview to 
ensure formatting is accurate. 
c. Encourage team members to use digital previews (or PDF exports) instead of 
printing drafts, saving paper and time."
Explain key concepts from LM ICT Sections 1-5 - Page 136,"ANSWERS TO REVIEW QUESTIONS (Section 2) 
Q1: Computers and laptops, Tablets, interactive whiteboards, projectors, e -library system, 
learning management system. 
Q2: X-ray machines, Ultrasound machines, Ventilators, ECG Machines (Electrocardiogram), 
electronic health records, Infusion Pumps etc. 
Q3:   
a) Visual Learning  
Teachers can display videos, diagrams, and images on the whiteboard to make 
abstract concepts more understandable. This approach supports students who are 
visual learners and helps make lessons more engaging. 
b) Collaborative Learning  
Students can come up to the whiteboard to solve problems, write answers, or give 
presentations, fostering collaboration and teamwork. This hands -on approach 
encourages peer learning. 
Q4: 
a) Rapid Prototyping for Product Development 
Businesses and entrepreneurs can use 3D printing to quickly create models of their 
product ideas. This helps them test their designs, find mistakes, and make changes 
before they start making large quantities. Using 3D printing saves both money and 
time during the product development process. 
b) Customisation and Innovation 
3D printing also allows companies to make customised prototypes that fit the needs 
of their customers. For instance, local businesses can create special models for 
products like tools, gadgets, or healthcare items to ensure they suit what people 
want in their area. This encourages creativity and helps small businesses try out new 
ideas without spending too much money. 
Q5: 
1. Advantage 
Flexible Learning Environment: Online learning platforms let students access their 
lessons and study materials whenever and wherever they want. This means students 
can learn at their own speed, which helps them manage their schoolwork along with 
other things they have to do, like helping at home or working  
2. Disadvantage 
Limited Face -to-Face Interaction: Online learning might mean that students have 
fewer chances to talk and interact directly with their teachers and classmates. This 
can make students feel lonely and may make it harder for them to develop important 
social skills that they learn when they are with others in person. 
Q6: 
Enhanced Communication Among Healthcare Providers: Electronic health records (EHRs) 
allow different healthcare providers to easily share and access a patient's medical history, 
treatment plans, and test results. This means that doctors, nurses, and special ists can 
quickly communicate about a patient’s care. For example, if a patient visits a specialist after 
seeing their general practitioner, the specialist can review the patient's complete medical 
history through the EHR. This improves coordination, ensuri ng everyone involved in the 
patient's care is on the same page, leading to better treatment decisions."
Explain key concepts from LM ICT Sections 1-5 - Page 137,"Q7: 
1. Online Learning Platforms: Technology provides online learning platforms where 
students can learn at their own pace. For example, platforms like Khan Academy 
offer videos and exercises tailored to different skill levels. This means that if a student 
finds a topic difficult, they can go back and watch the video again or try easier 
exercises before moving on.  
2. Interactive Apps: There are many educational apps designed to meet different 
learning styles. Some students learn better by watching videos, while others prefer 
reading or doing quizzes. Apps like Quizlet or Duolingo allow students to choose how 
they want to learn, making it easier for everyone to understand the material. 
Q8: Mobile Banking, Internet Banking, Digital payment platforms, Contactless payments. 
Q9: Smartphones, Smart TVs, Tablets, Virtual Reality Headsets. 
Q10:  
1. Convenience and Accessibility: Mobile payment systems let people pay for things 
using their mobile phones, watches or even rings. This means they don’t have to carry 
cash or go to a bank, making it easier to buy services, especially in areas where there 
are no banks nearby. 
2. Increased Financial Inclusion: With services like MTN Mobile Money, AirtelTigo 
Money, and Telecel Cash, more people can use financial services. This helps those 
who do not have bank accounts to still be able to send and receive money easily and 
take part in the economy. 
3. Speed and Efficiency: Mobile payments are usually quicker than paying in cash or 
using checks. People can send and receive money instantly, which makes it easier to 
buy things without waiting. This speed is helpful for both businesses and customers, 
making transactions go smoothly. 
Q11:  
1. Advantage: Increased Convenience: Integrating finances with ICT (Information and 
Communication Technology) makes it easier for people to manage their money. For 
example, with mobile banking and payment apps, you can pay for goods, send money 
to friends, or check your bank balance right from your phone. This means you don’t 
have to go to the bank or carry cash everywhere, which saves you time and makes 
transactions faster and easier. 
2. Disadvantage Security Risks: One disadvantage of using ICT for finances is the risk of 
fraud and hacking. Since most financial transactions are done online or through 
mobile apps, there’s a chance that someone might try to steal your money or 
personal information. If you don’t protect you r passwords and accounts, you could 
lose money or have your identity stolen. This is why it’s important to be careful and 
use secure passwords when using financial technology. 
Q12:  
1. For Organisations: 
a. Data Analysis Tools: Technology provides organisations with tools to analyse 
data. By looking at information like sales figures and customer behaviour, 
companies can make better decisions about their finances. For example, they 
can find out which products are selling well, and which ones need improvement."
Explain key concepts from LM ICT Sections 1-5 - Page 138,"b. Financial Software: Many organisations use financial software to manage their 
budgets and expenses. This software helps them track their money, plan for the 
future, and understand where they can save or invest more. It makes financial 
management easier and more efficient. 
2. For Individuals:  
a. Mobile Banking Apps: Individuals can use mobile banking apps to keep track of 
their savings and spending. These apps help them see how much money they 
have and how they can manage their finances better. They can also set savings 
goals and receive alerts when they’re close to overspending. 
b. Educational Resources: The internet provides many resources, such as videos 
and articles that teach people about personal finance. Individuals can learn 
about budgeting, saving, and investing, helping them make informed choices 
about their money. 
Q13:  
1. Smartphone and tablets 
2. Desktop computers and laptops 
3. Wi-Fi Routers 
Q14:  
A small/home office user can use video conferencing software, like Zoom or Microsoft 
Teams, to work with clients remotely in the following ways: 
1. Holding Meetings: They can have virtual face -to-face meetings with clients without 
needing to travel. This saves time and money. 
2. Sharing Ideas: During the video call, they can share their screen to show 
presentations, documents, or designs. This helps both the user and the client see the 
same thing and discuss it easily. 
3. Instant Communication: Clients and the small business owner can talk and share 
feedback in real time, making it easier to solve problems or discuss projects quickly. 
Q15:  Both small/home office users and home users often use similar devices and software, 
but they use them for different purposes. 
Q16: Laptops/Computers: 
1. Small/Home Office Users: They use laptops or computers for work tasks like creating 
documents, managing finances, and communicating with clients. These devices are 
essential for running their business. 
2. Home Users: Families use laptops or computers for personal tasks like browsing the 
internet, watching movies, and helping children with schoolwork. 
Q17: Smartphones: 
1. Small/Home Office Users: Small business owners use smartphones to stay in 
contact with clients, send emails, and manage their business on the go. 
2. Home Users: Families use smartphones mainly for communication (calls and 
messaging), social media, and entertainment like watching videos or playing games. 
Q18: Smartphone Apps 
Q19:  A. Cloud storage services like Google Drive and Dropbox 
Q20:"
Explain key concepts from LM ICT Sections 1-5 - Page 139,"1. Mobile Users: Mobile users mostly use smartphones and tablets for basic tasks like 
communication and entertainment. These technologies help mobile users to stay 
connected, share content, and make payments on the go Examples include: 
a. Devices: Smartphones (e.g., iPhones, Samsung Galaxy), tablets and watches. 
b. Software: WhatsApp, Instagram for chatting and social media. 
c. Services: Mobile Money like MTN Mobile Money for payments. 
2. Power Users: Power users need stronger devices and software for advanced tasks 
like graphic design, video editing, or coding. These tools help power users perform 
demanding tasks quickly and efficiently Examples include: 
a. Devices: Powerful laptops or desktops (e.g., MacBook, HP ZBook). 
b. Software: Adobe Photoshop for design, Visual Studio Code for programming. 
c. Services: Google Drive and Dropbox for storing large files. 
3. Enterprise Users:  Enterprise users, like businesses, use advanced technology 
systems to manage their operations. These technologies help businesses run 
smoothly by managing large amounts of data and improving communication within 
the company. Examples include: 
a. Devices: Desktops, servers, and sometimes smartphones for business 
communication. 
b. Software: ERP systems like SAP or Oracle to manage business processes. 
c. Services: Cloud services like AWS and Microsoft Teams for data storage and 
communication. 
 
ANSWERS TO REVIEW QUESTIONS (Section 3) 
1. Domain name. 
2. Sir Tim Berners-Lee and the Internet Engineering Task Force.  
3. The “Pinch-to-Zoom” gesture is used to zoom in and out on a web page by pinching 
your fingers together or apart on the screen. 
4. Google, Bing, Yahoo, Duck Duck Go.  
5. Header, navigation menu, search bar, contact information, Content, Footer 
6. Raster images and Vector images 
7. JPEG (.jpg), PNG (.png), GIF (.gif)  
8. Pause/Play, Skip and Volume  
9. Quicktime Player and JavaScript Libraries 
10. The “https” protocol is important because it keeps data secure and private when 
sent over the internet. 
11. A website might use “.edu” as its domain extension to show that it is an educational 
website, usually connected to schools or universities.  
12. A school website would use PNG format for its logo instead of JPEG due to the 
following reasons: 
a. PNG supports transparency 
b. Better for images with text and sharp edges 
c. Maintains quality of simple graphics"
Explain key concepts from LM ICT Sections 1-5 - Page 140,"d. No loss of quality when edited  
13.  
a. On computer: Horizontal menu with all options visible 
b. On mobile: Often collapses into a “hamburger” menu 
c. Mobile version stacks items vertically when opened 
d. Adapts to smaller screen size for better usability 
 
14.  
a. Provides quick access to important links 
b. Shows contact information 
c. Displays copyright information 
d. Contains social media links 
e. Makes navigation easier from bottom of page  
15. Responsive web design makes websites adjust automatically to fit different screen 
sizes, like phones, tablets, or computers, so they look good on any device. Level 2 
16. Check for reliable sources by looking at the website’s domain (e.g., .gov or .edu), 
the author’s credentials, and whether it’s from a reputable organisation. Fact-check 
the information by comparing it with other trusted sources.  
17.  
a. Internet Speed is Too Slow: The video needs a steady flow of data from the 
internet to play smoothly. If your internet connection is slow, the video player 
can't download the video fast enough to keep up. 
b. Weak Network Signal: If you're using Wi-Fi or mobile data and the signal is weak, 
the connection might not be strong enough to stream the video properly. 
c. High Traffic on the Network: If many people are using the same internet 
connection at the same time, like in a school or at home, the network might 
become too busy, slowing down the internet for everyone. 
d. Video Quality is Too High: If the video is in high definition (HD) or very high 
resolution, it needs more data to play smoothly. If your internet connection isn't 
fast enough, the video might stop frequently.  
How to Fix It: 
a. Lower the video quality (e.g., from HD to 480p or 360p). 
b. Make sure you are closer to the Wi-Fi router or have a stronger network signal. 
c. Pause the video and let it load for a while before playing it again. 
d. Close any apps or tabs you don't need to free up your device's resources.  
18.   
a. Sound turns off but video/audio continues playing 
b. Mute icon changes to show sound is off"
Explain key concepts from LM ICT Sections 1-5 - Page 141,"c. Volume slider might show zero 
19. Can still see audio playing but can't hear it.The protocol is “https,” the domain is 
“school.edu,” and the path is “registration.”  
20. They should include the protocol (http/https), the main domain name (such as 
“school”), a subdomain for sports if needed (like “sports”), and a path for specific 
sports or teams  
21. Use the search operator “site:.gov” with keywords related to education. For 
example, type ""education policies site:.gov"" in the search engine.  
22.  To evaluate which website is more credible, consider the following factors: 
• Authority: Check the expertise and credentials of the authors or organisation 
behind the website. 
• Accuracy: Assess whether the information is supported by evidence, 
properly cited, and aligns with trusted sources. 
• Bias: Look for signs of impartiality or potential bias; a credible source should 
present balanced viewpoints. 
• Currency: Ensure the information is up-to-date and relevant to the topic. 
• Domain: Prefer authoritative domains like .edu, .gov, or reputable 
organisations over less reliable domains. 
• Reputation: Research the website’s track record and reviews for reliability. 
23.  
a. Website: JPEG format because: 
i. Smaller file size for faster loading 
ii. Good enough quality for screen display 
iii. Suitable for photographs (Level 3) 
b. Large posters: TIFF or high-quality PNG because: 
i. Maintains quality at large sizes 
ii. No compression artefacts 
iii. Better for professional printing 
iv. Worth the larger file size for print quality L3 
24.  
a. Difficulty in Navigation 
i. Example: If the header menu is cluttered with too many links or has 
unclear labels, users may struggle to find what they are looking for. 
ii. Solution: Use a simple and organised menu with clear, descriptive labels, 
like ""About Us"" or ""Contact."" 
b. Slow Loading Time"
Explain key concepts from LM ICT Sections 1-5 - Page 142,"i. Example: A header with large files (e.g., oversized images) can slow down 
the website, frustrating users. 
ii. Solution: Optimise images and use lightweight designs to ensure the 
header loads quickly. 
25.  
a. Internet bandwidth at school 
b. Type of video player to use 
c. Video quality options 
d. Data costs for students 
e. Device compatibility 
f. Storage requirements 
g. Accessibility for all students 
26. Understanding a URL's structure helps a person recognise the protocol for security, 
identify the domain extension to see the type of organisation (.gov for government, 
.edu for educational sites), and check the path or subdomains for relevant content, 
all of which can indicate how trustworthy or official a website might be. (level 4) 
27.  
a. Check the Domain Name: Look at the website’s domain. For example, 
websites ending in .gov, .edu, or .org are usually reliable for official or 
educational information. (Level 4) 
Example: “www.moe.gov.gh” is a government site for Ghana’s Ministry of 
Education. 
b. Identify the Author or Organisation: Find out who created the content. Look 
for contact details or an “About Us” section to confirm their credibility. 
Example: A science article written by a university professor is more credible 
than one without an author. (level 4) 
28.  
a. Types of multimedia to include 
b. Data usage guidelines 
c. Download vs streaming options 
d. Device compatibility 
e. Internet speed requirements 
f. Alternative access methods 
g. Safety considerations 
h. Cost implications 
i. Maintenance plans (level 4)"
Explain key concepts from LM ICT Sections 1-5 - Page 143,"ANSWERS TO REVIEW QUESTIONS (Section 4) 
 
1. A network is a collection of interconnected devices that share information and 
resources. Its primary function is to enable communication and resource sharing 
between devices. 
2.  
1. Client/Server architecture 
2. Peer-to-Peer (P2P) architecture 
3. A client requests and consumes resources or services provided by a server. A client 
requests services, while a server provides and manages those services. 
4. A protocol is a set of rules or standards that define how devices communicate and 
exchange data in a network. 
5. The key difference between a client and a server in a Client/Server network is their 
roles: 
Client: A device or software that initiates requests for services or resources. 
Server: A centralised system that provides services, resources, or data in response 
to client requests. 
6. Web browsers accessing websites (e.g., Google Chrome connecting to a web 
server). 
7. HTTP (Hypertext Transfer Protocol) or HTTPS (HTTP Secure).  
8. The DNS translates human-readable domain names (e.g., www.google.com) into IP 
addresses that computers use to locate and connect to websites. 
9. HTTP transmits data in plaintext, making it less secure. HTTPS encrypts data using 
SSL/TLS, ensuring secure communication. 
10. The Presentation Layer formats data for the application layer, ensuring it is in a 
usable form. It also handles data encryption and compression for secure and 
efficient transmission. 
11. A Client/Server network offers centralised control, better scalability, improved 
security, and efficient resource management, making it ideal for large 
organisations. 
12.  
➢ Advantages: Easy to set up, cost-effective, and doesn’t require a dedicated 
server. 
➢ Disadvantages: Limited scalability, less security, and potential for uneven 
resource sharing. 
13. Benefits: Real-time tracking, improved inventory accuracy, and reduced manual 
effort. 
Challenges: Higher initial setup cost, security vulnerabilities, and interference 
issues in certain environments. 
14. The OSI model has 7 layers, while the TCP/IP model simplifies these into 4 layers 
(Application, Transport, Internet, and Network Access). TCP/IP is more practical 
and widely implemented, while the OSI model serves as a conceptual framework. 
15. Ethernet provides reliable, high-speed, and low-latency communication with 
enhanced security compared to wireless connections."
