question_text,answer_text
Explain key concepts from Robotics (robotics (7).pdf) - Page 22,"22
SENSORS AND ACTUATORS 1 SECTION 3
Activity 3.6
Observing and Describing Sensors
Materials needed
• provided sensors
• pictures of additional sensors
• pencil/pen
• exercise book
Steps:
1. Your teacher will provide you with sensors. You can additionally search 
online for additional pictures of sensors. Observe these sensors and describe 
each of them.
2. Identify what each sensor measures and document why each sensor is 
important for a robot.
3. Identify and document real-world examples of how these sensors are used in 
robots.
4. Tabulate your findings:
a. Write the name of the sensor.
b. Provide a brief description of what the sensor looks like and its key 
features.
c. Specify what the sensor measures (e.g., distance, light, temperature).
d. Explain why this sensor is crucial for the functioning of a robot.
e. Give examples of robots or applications where this sensor is used.
Example table:
Sensor 
Name
Description Measurement 
Type
Importance 
to a Robot
Real-world 
Example
IR sensor Small sensor 
that emits 
and detects 
infrared light.
Distance/
proximity
Helps robots 
avoid obstacles 
and navigate 
safely.
Used in 
autonomous 
vacuum 
cleaners to 
detect objects.
Activity 3.7
Comparing potentiometer outputs
Materials needed
Your teacher will provide the following:
• linear sensors (potentiometer)"
Explain key concepts from Robotics (robotics (7).pdf) - Page 23,"23
SENSORS AND ACTUATORS 1 SECTION 3
• a microcontroller with data recording and display capabilities (e.g., Arduino 
with computer)
• breadboard
• connecting wires or jumper wires (male-to-male pin)
• ruler
• recording sheet or computer software for data collection
Steps: Procedure for Sensor Setup
Step 1. Connect the potentiometer to the microcontroller following the 
instructions provided below:
a. Insert the potentiometer with one leg in each of two separate rows.
b. Connect a red jumper wire from one outer leg to the Arduino’s 5V rail 
(positive row).
c. Connect a black jumper wire from the other outer leg to the Arduino’s GND 
rail (ground row).
d. Connect another jumper wire (any colour) from the centre pin of the 
potentiometer to an analogue pin (e.g., A0) on the Arduino.
Fig. 3.12 Example Arduino wiring
Step 2. Use the ruler to track the position of the contact on the potentiometer. 
Mark a starting position (e.g., 0 cm) on the ruler.
Step 3. Record the initial potentiometer reading at the starting position.
Step 4. Gradually move the sliding contact along the potentiometer in small 
increments (e.g., 1 cm).
Step 5. Record the corresponding voltage output from the potentiometer for each 
new position.
NB: Repeat this process several times to gather multiple sets of data to plot a 
graph.
Step 6: Organise the reading and plot a graph:
a. Organise your collected data in a table or spreadsheet."
Explain key concepts from Robotics (robotics (7).pdf) - Page 24,"24
SENSORS AND ACTUATORS 1 SECTION 3
b. Plot the potentiometer output voltage (y-axis) vs. the position (length) 
(x-axis) on a graph.
c. Does the output voltage increase or decrease as you move the sliding 
contact?
NB: How closely do the data points follow a straight line? This indicates the 
linearity of the potentiometer’s response.
Step 7: Repeat the experiment by starting at the other end of the potentiometer’s 
travel. Do you get the same results?
Evaluation and Discussion 
1. How does the potentiometer’s output voltage change with position?
2. Is the potentiometer’s response linear?
3. What factors might influence the linearity of the potentiometer?
4. In what real-world applications might potentiometers be used? Consider the 
advantages and limitations of using a potentiometer as a position sensor.
Running the Experiment
1. Connect your Arduino board to a computer and upload the code to your 
Arduino board.
2. Open the Arduino IDE serial monitor (Tools > Serial Monitor).
3. As you turn the knob of the potentiometer, you should see the voltage 
reading change on the serial monitor, reflecting the position of the knob.
Sample C++ Code:
\<CODE FONT/STYLE>
 
// Define the analogue input pin connected to the potentiometer 
const int potPin = A0; 
 
void setup() { 
  // Start serial communication for displaying data 
  Serial.begin(9600); 
} 
 
void loop() { 
  // Read analog value from the potentiometer (0-1023) 
  int sensorValue = analogRead(potPin); 
 
  // Convert the analog reading (0-1023) to voltage (0-5V) 
  // You can adjust the scaling factor (5.0) based on your 
potentiometer's resistance 
  float voltage = sensorValue * (5.0 / 1023.0); 
 
  // Print the voltage value to the serial monitor 
  Serial.print(""Potentiometer Voltage: ""). 
  Serial.println(voltage, 2); // Print with 2 decimal places 
 
  delay(100); // Delay between readings (optional) 
} 
<CODE FONT/STYLE>/"
Explain key concepts from Robotics (robotics (7).pdf) - Page 25,"25
SENSORS AND ACTUATORS 1 SECTION 3
Hints
• This code defines a constant “potPin” for the chosen analogue input pin.
• In “setup()”, serial communication is started to display readings on your 
computer.
• In “loop()”, the “analogRead(potPin)” function reads the raw analogue value 
from the potentiometer (0-1023).
• The value is then converted to a voltage (0-5V) by multiplying with a scaling 
factor (adjustable based on potentiometer resistance).
• Finally, the voltage is displayed to the serial monitor along with a label.
LINEAR SENSOR CALIBRATION FOR OPTIMAL 
PERFORMANCE IN ROBOTIC SYSTEMS
You have learnt from the previous lesson that sensors are one of the most essential parts 
of robotic systems. They are the tools robots use to measure physical quantities like 
distance, speed and temperature. Sometimes, sensors give us slightly different readings 
even when measuring the same thing. You also learned how to calibrate linear sensors 
using a single reading and a reference point, single-point calibration.
The difference between single- and two-point calibration is in the accuracy. A single-
point calibration involves adjusting the measurement device to match a single known 
reference value. In contrast, a two-point calibration uses two known reference values 
to adjust the device at two points. The two-point method generally provides greater 
accuracy over a wider range of values because it can correct for more systematic errors 
than the single-point method.
Two-Point Calibration
When you draw a line, you only need two points to know its direction and where it 
starts. Two-point calibration does the same thing for your sensor. It takes two readings 
from your sensor, one at a low value and one at a high value and compares them to 
the actual values you know are correct, known as references. This helps to adjust the 
sensor to measure or read the right value and follow the right pattern as the values 
change in the range between the minimum and maximum.
When to Use a Two-point Calibration
Two-point calibration is used for sensors that measure linear data changes. This 
means the change in its readings is steady and proportional to the change in what it is 
measuring. It is like knowing that for every step you take, you move forward the same 
distance."
Explain key concepts from Robotics (robotics (7).pdf) - Page 26,"26
SENSORS AND ACTUATORS 1 SECTION 3
How to perform a Two-Point Calibration 
1. Measure low and high:
 You take two readings from a sensor measuring a low value on a scale (like the 
minimum distance) and another reading when it is measuring a high value on the 
same scale (like the maximum distance).
Fig. 3.13: Two-point calibration
2. Compare to the truth:
 Then, you compare these readings to the actual, known values you are trying to 
measure. This shows how much our sensor is off and how much its “line” needs 
adjusting.
3. Adjust and conquer:
 Finally, a mathematical formula compares the actual sensor reading with the 
expected output based on a known input. This ensures that it matches the true 
values at low and high points and that its readings follow the correct pattern in 
between.
In the experimental activities outlined below, we will now look at how we can calibrate 
a light sensor to see the world how we want it to.
Activity 3.8
Calibrating a light sensor (Experimental)
This activity is a sample demonstration of calibrating a light sensor. Your teacher 
will guide you through the steps.
The aim of this experiment is for you to adjust a light sensor by calibrating it 
to enable a more accurate light detection reading. The calibration will be useful"
Explain key concepts from Robotics (robotics (7).pdf) - Page 27,"27
SENSORS AND ACTUATORS 1 SECTION 3
when using the sensor in a robot that must navigate around objects that are very 
close together.
Materials needed
Your teacher will provide you with the following materials:
• Light sensor (Photoresistors like the one in your robotics kit or a standalone 
sensor)
• Arduino or similar microcontroller or simulation environment
• Resistor 220 Ohms
• Computer with Arduino IDE (or a similar coding environment)
• Breadboard and Jumper wires
• Darkroom or a light-proof box
• Bright lamp or flashlight
• Light meter (optional)
• White paper (optional)
Steps:
1. Wiring the setup:
a. For a Photoresistor
Fig. 3.14
• Connect one pin of the potentiometer to 5V on the Arduino 
microcontroller and the other pin to an analogue pin (like A0) and to 
one end of the resistor. 
• Connect the other end of the resistor to GND.
b. When using other types of light sensors, other than a photoresistor,
• Always follow the specific instructions for correct use that came with 
your sensor or look them up online. Your teacher can also help!
2. Setting up the computer and the coding environment:
a. Open your Arduino IDE (or similar software).
b. If your sensor needs a special library, install it (e.g., for the TSL2561)."
Explain key concepts from Robotics (robotics (7).pdf) - Page 28,"28
SENSORS AND ACTUATORS 1 SECTION 3
c. Write a simple code (your teacher will provide you with the code) to read 
the raw values from the sensor. The code should display these values on 
your computer’s Serial Monitor.
d. Take your sensor into a completely dark space (or put it in a lightproof 
box).
e. Open the Serial Monitor. You will see a number – this is your “RawLow” 
value, the reading your sensor gives in total darkness.
f. Shine your bright light source directly onto the sensor. (Use a white piece 
of paper if your sensor is too sensitive to direct light)
g. Watch the numbers change on the Serial Monitor. When they stabilise, 
that is your “RawHigh” value – the reading in bright light.
3. Using the Calibration Formula:
a. Decide Your Range
 What numbers do you want your sensor to give as output? You can choose 
0 for dark and 100 for bright, but you can pick any range! (0-255 is also 
common.)
b. Perform the calculations
i. RawRange: RawHigh - RawLow
ii. ReferenceRange: ReferenceHigh - ReferenceLow (this is just 100 if 
you chose 0-100)
 The Formula
 CalibratedValue = (((RawValue - RawLow) * ReferenceRange) / 
RawRange) + ReferenceLow
4. Test the sensor under different case scenarios:
a. Try different lighting conditions – shadows, sunlight, under a lamp.
b. For each situation, record the “RawValue” from the Serial Monitor.
c. Use your formula to calculate the “CalibratedValue.”
d. Do the calibrated values make sense? Do they match how bright it is?
You have calibrated your light sensor! 
Now it is ready to help your robot navigate, detect obstacles, and make smart 
decisions based on light levels.
• Plot a graph of your raw readings versus the corrected values. What does it 
look like? Is it a straight line?
• If you have a robot, try using your calibrated light sensor to control its 
behaviour. For example, make it turn when it senses a change in light level.
• Explore how you might calibrate a sensor that does not follow a straight line. 
(This might be a bit tricky!)
Note: By calibrating your light sensor, you have taught it to “see” the world more 
accurately. Now you can use it for all sorts of cool robotics projects!"
Explain key concepts from Robotics (robotics (7).pdf) - Page 29,"29
SENSORS AND ACTUATORS 1 SECTION 3
Fig. 3.15
Experimental Activity 3.9
The objective is to maximise the precision of the temperature sensor. Utilising 
two fundamental natural phenomena—the freezing and boiling of water—as 
your benchmarks, you will embark on a scientific journey.
Materials needed
• Temperature Sensor: (Thermistor, Thermocouple, LM75, DTH22)
• Microcontroller: Your Arduino (or compatible) board will be the brain for the 
sensor.
• Computer
• Breadboard and Jumper Wires
• Resistor (This helps the sensor work with your Arduino. The value depends 
on your thermistor – ask your facilitator!)
• Ice Water Bath
• Boiling Water Bath
• Safety Equipment (Heat-resistant gloves, goggles, and a lab coat)
Caution: Boiling water can cause burns! Always work with adult supervision 
and wear appropriate safety gear.
Steps:
1. Circuit Setup:
a. Thermistor: If you are using this type, connect one leg to 5V on the 
Arduino, the other to an analogue pin (like A0), and to one leg of the 
resistor. Connect the other leg of the resistor to GND.
b. Other Temperature Sensors: Follow the manufacturer’s instructions or 
any diagrams you find online. Ask your teacher for help if needed."
Explain key concepts from Robotics (robotics (7).pdf) - Page 30,"30
SENSORS AND ACTUATORS 1 SECTION 3
2.  Code Preparation:
a. Open Arduino IDE: Start a new sketch (programme).
b. Include Libraries: If your sensor needs a specific library, add the 
#include statement at the beginning.
c. Basic Code: Write a simple code (or use an example) to read the sensor’s 
raw values and print them to the Serial Monitor.
Example code (Thermistor):
\<CODE FONT/STYLE>
C++
const int temperaturePin = A0; 
void setup() {
 Serial.begin(9600);
}
void loop() {
 int rawValue = analogRead(temperaturePin);
 Serial.println(rawValue);
 delay(100); // Read temperature every 100 milliseconds
}
<CODE FONT/STYLE>/
3. Calibration Data Collection:
a. Ice Water Bath (“RawLow”)
i. Carefully immerse your sensor in the ice water bath, making sure the 
sensitive part is fully submerged.
ii. Wait for the reading to stabilise on the Serial Monitor.
iii. Record this value as your “RawLow.” (It might be negative if your 
sensor goes below 0°C!)
b. Boiling Water Bath (“RawHigh”):
i. With an adult’s help, carefully immerse the sensor in the boiling 
water.
ii. Wait for the reading to stabilise on the Serial Monitor.
iii. Record this value as your “RawHigh.”
4. Calibration Calculation:
a. Reference Values:
i. We know water freezes at around 0.01°C and boils at 100°C at sea level.
ii. So, our “ReferenceLow” is 0.01 and our “ReferenceHigh” is 100.
b. Calculate Range Values:
i. RawRange = RawHigh - RawLow"
Explain key concepts from Robotics (robotics (7).pdf) - Page 31,"31
SENSORS AND ACTUATORS 1 SECTION 3
ii. ReferenceRange = ReferenceHigh - ReferenceLow (this is 99.99 in our 
case)
c. Calibration Equation
 Corrected Temperature = (((RawValue - RawLow) * ReferenceRange) / 
RawRange) + ReferenceLow
5. Test It Out:
a. Measure the temperature of different objects (a cup of water, your hand, 
the air, etc.).
b. For each raw value, use your equation to calculate the corrected 
temperature.
c. Do the corrected temperatures match the actual readings from the 
thermometer? Compare measured and calculated values from another 
thermometer if you can.
Congratulations! 
You have successfully calibrated your temperature sensor! Now, your robot can 
accurately sense temperature changes and use that information to make smart 
decisions.
Multipoint Curve Fitting
In linear sensors, two-point calibrations tend to work concerning their use and 
calibrations. That is usually challenging with non-linear sensors. Nonlinear sensors do 
not follow linearity principles; hence, there is a need to find an optimum way of using 
non-linear sensors. Multipoint Curve Fitting helps determine the optimum operating 
points of non-linear sensors.
Curve Fitting 
A typical illustration of curve fitting is seen in a roller coaster twist and turns. Some 
sensors tend to behave in a way that does not follow a specific pattern. Multi-point curve 
fitting is like finding a straight line between many random curves in a roller coaster 
movement that would help in predicting its movement. This is done by taking multiple 
readings of a sensor output at different points and finding an optimum connecting 
point among the many points. 
When to Use It
Multi-point curve fitting is super helpful when dealing with sensors that have non-
linear behaviour. Think of it as a way to tame those wild readings and make them behave 
predictably. One common example is thermocouples, which measure temperature but 
sometimes go a little haywire at extreme temperatures."
Explain key concepts from Robotics (robotics (7).pdf) - Page 32,"32
SENSORS AND ACTUATORS 1 SECTION 3
How It Works
1. Gather the Clues: You start by taking several readings from your sensor at 
different levels of what it is measuring (like temperature, pressure, light, and 
sound). This gives you clues about the shape of the curve.
2. Connect the Dots: Next, a mathematical formula is used to find the best curve 
that fits all your data points. This curve is like a map that shows you how the 
sensor’s readings change along with the quantity it is measuring.
3. Predict the Future: Now that you have this ‘map’ or curve, you can use it to 
predict what the sensor will read at any point along the curve. It is like knowing 
where the roller coaster will be at any moment, even if you have not ridden that 
exact part of the track yet.
The Result: A sensor that we can rely on, even when it tends to be a little unpredictable! 
By using multi-point curve fitting, you can make sure your robot projects get accurate 
information from all kinds of sensors, whether they are linear or not.
Pro Tip: There are already pre-made curves for common sensors like thermocouples, 
so you might not even need to create your own! But if you are working with a custom 
sensor, this is where your maths skills will shine!
Activity 3.10
Constructing a Robot that can Follow a Line 
When constructing a line-following robot that utilises a light sensor to detect the 
line, you will encounter raw sensor readings ranging from 20 (dark) to 80 (bright). 
To enhance the robot’s accuracy in following the line, it is essential to calibrate 
these readings to a range from zero (off track) to 100 (centred on the line).
This calibration process enables the robot’s sensor to interpret its environment 
more effectively. Lower calibrated values (close to 0) indicate the robot is off track, 
while higher values (up to 100) indicate it is centred on the line. This adjustment 
ensures the robot can clearly “see” and follow the line with precision, significantly 
improving its line-following performance.
Materials needed
• Light sensor
• Multimeter (or device to measure sensor output)
• Black surface (represents “off track”)
• White surface with a black line (represents the actual line)
Steps:
1. Place the sensor completely off the line (on a black surface).
2. Measure the raw output voltage with your multimeter. Write this number 
down (“RawLow”). Think of it as the “off track” reading."
Explain key concepts from Robotics (robotics (7).pdf) - Page 33,"33
SENSORS AND ACTUATORS 1 SECTION 3
3. Now, put the sensor right in the middle of the black line.
4. Measure the raw voltage output again. Write this number down (“RawHigh”). 
This is the “centred on line” reading.
5. Use a simple formula to convert these raw readings into a more useful range 
(0-100).
6. A calibrated range of 0-100 gives a clear scale for programming control 
algorithms, making it easier to define thresholds for steering corrections. Just 
remember the RawLow and RawHigh values you measured and plug them 
into the formula
 Calibrated Output = (Raw Output - RawLow) / (RawHigh - RawLow) * 100
a. Raw Output is the voltage you measure from the sensor at any point on the 
line.
b. RawLow is the value you recorded in step 1 (represents “off track”).
c. 100 and 0: These are your desired reference values for “centred on line” 
and “off track,” respectively.
7. Now test it out:
a. Place the sensor at different spots on the line (not directly centred).
b. Measure the raw voltage output (Raw Output) from the sensor at each 
position.
c. Use the formula above, plugging in your Raw Output value, RawLow, and 
100.
d. This will give you the Calibrated Output, which should be a number 
between 0 (off track) and 100 (centred)."
Explain key concepts from Robotics (robotics (7).pdf) - Page 34,"34
Review Questions 3.1
1. Imagine you are part of a team designing a new robot to help with household 
chores. You need to choose the appropriate sensors for different tasks. One task is 
to detect when the room lights are turned on or off, and another is to sense when 
the robot bumps into objects or people.
a. State two (2) sensors you would choose for detecting room light changes and 
the sensor you would use to sense obstacles. 
b. Explain the differences between the two sensors mentioned in 1(a) in terms of 
their functions and applications.
2. You are an engineer tasked with explaining how a new rescue robot can navigate 
through debris to find and assist injured people after an earthquake. This robot 
needs to ‘see’ its environment, ‘think’ about the best path to take, and ‘move’ 
through obstacles.
 Describe how the robot’s sensors, processors, and actuators work together similarly 
to how the human brain, senses, and moving parts (like muscles) function. Provide 
specific examples of each component’s role in both the robot and the human body."
Explain key concepts from Robotics (robotics (7).pdf) - Page 35,"35
Review Question 3.2
1. Describe how a robot moves on its own (autonomously) in a given environment.
2. You have been tasked with designing a new home-cleaning robot!  One of the 
most important features is the ability to avoid obstacles like furniture and pet 
toys.  Unfortunately, your budget only allows you to include two linear sensors. 
Considering the different functionalities of various linear sensors, which 
two would you choose to equip your robot with for the most effective obstacle 
detection?
3. You are an engineer tasked with maintaining a state-of-the-art greenhouse for 
a research facility. The greenhouse relies on various sensors to monitor and 
optimise plant growth conditions. However, you have noticed some unexpected 
fluctuations in sensor readings, leading to inconsistencies in plant growth across 
different areas.
4. Your job is to identify two factors that might be influencing these variations and 
propose solutions to control them for more consistent and reliable sensor data. 
Map the following sensors to their respective scientific principles.
Sensors Scientific Principle
Light sensor Measuring light intensity
Temperature sensor Measuring proximity
Location sensor Measuring the voltage across the diode terminals
Ultrasonic sensor Measuring and detecting the position of an object 
using a built-in GPS receiver"
Explain key concepts from Robotics (robotics (7).pdf) - Page 36,"36
Review Questions 3.3
1. Two-point calibration is a method for fine-tuning a sensor’s accuracy by taking 
readings at two known extremes within its measurement range. This calibration 
method is suitable for sensors with which characteristic?
2. A temperature sensor reads 50°C raw output. After a two-point calibration with 
ice water (0°C) and boiling water (100°C) as references, the calculated corrected 
value is 52°C. Explain how this correction improves the sensor’s performance.
3. When designing a line-following robot that uses a light sensor to detect the line. 
The raw sensor readings range from 20 (dark) to 80 (bright). However, you want 
the calibrated output to range from 0 (off-track) to 100 (centred on the line).
a. Follow the procedure for two-point calibration to convert the raw sensor 
readings to the desired calibrated output range (0-100).
b. Explain how this calibration improves the robot’s line-following performance."
Explain key concepts from Robotics (robotics (7).pdf) - Page 37,"37
SENSORS AND ACTUATORS 1 SECTION 3
EXTENDED READING
• Watch a simple video demonstration of some basic 
electronic components. Here Biomimicry for better 
design | Andy Middleton | TEDxBedford
 
• Watch a simple video demonstration of some basic 
electronic components. Here Meet Spot, the robot dog 
that can run, hop and open doors | Marc Raibert 
 
• Further reading about Actuators: Visit httpswww.
realpars.com
 
• Robots application in aero-engine repairs. https://
www.nottingham.ac.uk/utc-manuonwingtech/
research/robotics-for-in-situ-repair/robotics-for-in-
situ-repair.aspx 
 
• How robots are changing the farming industry | CNBC 
How Robots Are Changing The Farming Industry | 
CNBC"
Explain key concepts from Robotics (robotics (7).pdf) - Page 38,"38
SENSORS AND ACTUATORS 1 SECTION 3
REFERENCES
1. www.realpars.com  | Actuators and video demonstrations
2. Beig, F. (2023, September 14). Simple light sensor circuit. Circuits DIY. https://www.
circuitsdiy.com/simple-light-sensor-circuit/
3. Calibrating Sensors by Bill Earl | www.adafu.it
4. Bill Earl (2024). Sensors Precision. (https://learn.adafruit.com/calibrating-sensors/
why-calibrate) 
5. Bill Earl (2024). Multi-point-curve-fitting. (https://learn.adafruit.com/calibrating-
sensors/multi-point-curve-fitting) 
6. Bill Earl(2024).Thermocouple characteristic curves (https://learn.adafruit.com/
calibratingsensors/multi-point-curve-fitting)"
Explain key concepts from Robotics (robotics (7).pdf) - Page 39,"39
SENSORS AND ACTUATORS 1 SECTION 3
ACKNOWLEDGEMENTS
List of Contributors
Name Institution
Griffith Selorm Klogo  Kwame Nkrumah University of Science and Technology
Asare Boakye Ansah  Kumasi Technical University  
Gershon Normenyo Kwame Nkrumah University of Science and Technology
Nero Kofi Etornam 
Novor
Kwame Nkrumah University of Science and Technology
Samuel Quarm 
Olatunde 
GES, Kumasi"
Explain key concepts from Robotics (robotics (8).pdf) - Page 1,"1
ROBOTS AND 
SOCIETY 1 
SECTION  
2
Robotics Year 1"
Explain key concepts from Robotics (robotics (8).pdf) - Page 2,"2
ROBOTS AND SOCIETY 1 SECTION 2
Principles of Robotic Systems
Robots and Society
INTRODUCTION
This section focuses on robots and how they operate. You will explore the key differences 
between robotic and non-robotic systems and uncover the essential building blocks that 
make robots work. You will also look at the interconnected subsystems like sensors, 
actuators, and control systems that allow robots to perceive their environment, make 
decisions, and perform tasks. This section will also examine robot control systems, 
differentiating between feedback and non-feedback loops. By the end, learners will be 
able to classify these systems and proficiently use logic and loop diagrams in designing 
robot control systems. Knowledge from this section will help you explain how everyday 
appliances like air conditioners, toasters and motion sensor lights operates. 
At the end of this section, you will be able to:
• Assess various systems and classify whether they fall under robotic or non-robotic 
systems and outline the functions of the subsystems of robots. 
• Classify feedback and non-feedback loop systems and demonstrate the use of logic and 
loop diagrams in control systems design
• Describe robots and identify the differences between robotic and non-robotic systems.
• Describe the attributes and functionalities of a robot’s subsystems and how they 
interconnect.
• Contrast non-feedback loop systems and feedback loop systems.
• Evaluate the use of logic and loop diagrams and demonstrate their use in control systems’ 
design.
Key Ideas
• Robots are autonomous machines that can assist humans in a variety of tasks. They are 
programmed to perform complex operations. 
• Robots are typically composed of mechanical, electrical, and computational components 
that work together to enable their functionalities.
• The key features of a robot include autonomy, programmability, sensing and perception, 
mobility and interactivity.
• Robotic systems are not only made up of single robots but also include additional 
components such as controllers, communication interfaces, software systems and 
multiple robots working together or in coordination with other external systems.
• Robotic systems have sensors and actuators that execute tasks autonomously or semi-
autonomously, while non-robotic systems require human intervention for operation."
Explain key concepts from Robotics (robotics (8).pdf) - Page 3,"3
ROBOTS AND SOCIETY 1 SECTION 2
• Sensors and actuators allow robots to interact with their environment. Their control 
system processes information from the sensors and makes decisions, which are then 
carried out by the actuators, all powered power supply units (subsystems).
• A robot relies on interconnected subsystems for autonomy and task execution. The key 
subsystems of a robotic system are the sensing subsystem, the control subsystem, the 
actuation subsystem and the power subsystem.
• A control system is a collection of mechanical or electronic components that directs, 
instructs, controls or monitors the actions of other systems, devices, or processes.
• Control systems are essential in regulating processes and ensuring desired outcomes in 
the functioning of robots. Two major control systems of robots are the feedback loop and 
the non-feedback loop.
• A feedback loop is a control system that incorporates a feedback mechanism to 
continuously monitor and adjust output based on a comparison with a desired value or 
reference input.
• Non-feedback loop systems are control systems where the output does not influence or 
affect the control action.
• Loop diagrams, also known as control loop diagrams or process loop diagrams, are visual 
representations that show flow directions and the interaction of components in a control 
system 
• In a control loop, various sensors gather data, process it, and if modification is required 
make adjustments to keep the control process operating the way it should.
• Logic diagrams in control systems are used to represent the logical sequence of operations 
in the system. They show how different components and functions are logically connected 
to achieve the desired control action. 
• Control systems are important in robotics because they determine how the robot operates. 
The way a robotic arm moves or a machine that can navigate a maze autonomously—
this is where control system design comes into play.
ROBOTS, ROBOTICS SYSTEMS AND NON-
ROBOTIC SYSTEMS 
Robotic systems and non-robotic systems may be similar, but in real-case situations 
they are not. This material is developed to help you acquire knowledge of robots, 
robot systems and non-robotic systems. Robots rely on interconnected subsystems 
for autonomy and task execution. You will explore key components such as sensing, 
actuation, control, and power systems. Knowing these subsystems helps you to 
understand how robots perceive their environment, make decisions, and perform 
physical actions. Here, the differences between robotic and non-robotic systems, their 
roles and applications, as well as their attributes (characteristics) and functionalities of 
a robot’s subsystems and how they interconnect are considered."
Explain key concepts from Robotics (robotics (8).pdf) - Page 4,"4
ROBOTS AND SOCIETY 1 SECTION 2
Robots
The term “robot” was first used in the early 1900s by Karel Čapek, a Czech playwright, 
in his play “R.U.R.” or “Rossum’s Universal Robots.” In the play, robots were 
manufactured by humans and heartlessly exploited by factory owners until they 
revolted and ultimately destroyed humanity. In Czech, the word “robot” translates to 
“worker” or “servant.” 
In today’s world, a robot is a machine designed to perform tasks automatically or with 
minimal human intervention. Typically, robots are programmable devices that can 
conduct a variety of actions or movements based on predefined instructions. 
Robots are typically composed of mechanical, electrical, and computational components 
that work together to enable their functionalities. These components are clearly 
the results of advancements from the first, second and third industrial revolutions, 
respectively. Currently, many robots incorporate technological advancements from the 
Fourth Industrial Revolution, including artificial intelligence and connectivity.
Key Features of Robots
The following are the distinctive features of Robots:
1. Autonomy
 Robots can operate independently or semi-independently, executing tasks without 
continuous human intervention. This is the evidence of basic intelligence, but not 
in the same way as human intelligence operates. 
2. Programmability
 Robots can be programmed to perform a wide range of tasks, allowing flexibility 
and adaptability in their functions.
3. Sensing and perception
 Robots are equipped with sensors to perceive their environment, enabling them to 
gather information and make decisions based on their surroundings.
4. Mobility
 Many robots can move or manipulate objects in their environment, either through 
locomotion or manipulation mechanisms.
5. Interactivity
 Robots often interact with humans and/or their environment in various ways. They 
can receive input or commands from humans and/or their environment through 
interfaces such as touch screens, voice recognition, or gesture recognition. They 
can also provide output or feedback through displays, speech, or other forms of 
communication."
Explain key concepts from Robotics (robotics (8).pdf) - Page 5,"5
ROBOTS AND SOCIETY 1 SECTION 2
Robotic Systems
Robotic systems are defined as systems that provide intelligent services and information 
by interacting with their environment, including human beings, via the use of various 
sensors, actuators, and human interfaces. They are essentially machines called robots 
that replicate or substitute for human actions.
It is common for people to use the terms “robots” and “robotic systems” interchangeably, 
especially in casual conversation or general discussion. However, technically speaking, 
there is a distinction between the two. 
A robotic system is a more complex arrangement designed to achieve specific objectives 
efficiently by integrating robots with additional elements to perform interconnected 
tasks or functions. In other words, Robotic systems are not only made up of single 
robots but also include additional components such as controllers, communication 
interfaces, software systems and multiple robots working together or in coordination 
with other external systems. 
Robotic systems inherently have all the distinctive features of robots in addition to the 
features of the systems they integrate.
Robotic systems consist of three (3) main components:
1. Mechanical Construction
 A frame, form, or shape designed to achieve a particular task. For example, a 
robot designed to travel across heavy dirt or mud might use caterpillar tracks.
 Click the link below to watch a video of a Robotic arm performing varied tasks.
https://youtu.be/
wHVmXiI5rCE?si=Lf5KpA6mWD8sPwXZ 
 
2. Electrical components
 Robots need electrical components that control and power the machinery. For 
example, an electric current—a battery, for example—is needed to power most 
robots.
3. Software programme
 Robots contain at least some level of computer programming. Without a set of 
codes to instruct it on what to do, a robot would just be another piece of simple 
machinery. Inserting a programme into a robot gives it the ability to know when 
and how to carry out a task."
Explain key concepts from Robotics (robotics (8).pdf) - Page 6,"6
ROBOTS AND SOCIETY 1 SECTION 2
Integration of Robotic systems
Robotic Systems have been integrated in some environments in the following ways:
i. Manufacturing industry
 Robotic arms and automated assembly lines are extensively used in manufacturing 
plants to perform tasks such as welding, painting, assembly, and packaging. These 
robotic systems may consist of robotic arms, conveyor belts, sensors, controllers, 
communication modules, etc.
ii. Healthcare facilities
 Surgical robots assist surgeons in performing minimally invasive surgeries 
with greater precision and control. They can also automate repetitive tasks like 
medication dispensing, sterilisation, and patient transportation, improving patient 
outcomes and reducing healthcare worker strain. The automated Medication 
Dispensers may incorporate robotic mechanisms and medication management 
software for accurate dosing and dispensing. Also, the Surgical Robotic Systems 
may integrate robotic arms, end-effectors, cameras, a database of approved 
surgical methods, artificial intelligence models and control consoles for precise 
surgical procedures.
Fig. 2.1 Da Vinci robot surgeon performing keyhole (laparoscopic) surgery, a remote-controlled surgical 
system, developed and produced by the US company Intuitive Surgical.
iii. Agriculture
 Agricultural robotic systems, such as Precision Farm Drones and autonomous 
tractors, help farmers monitor crops, apply fertilisers and pesticides, and harvest 
produce. These robotic systems increase efficiency, optimise resource usage, and 
enable precision agriculture practices for higher yields and reduced environmental 
impact. The Precision Farm Drones are usually equipped with cameras, sensors, 
GPS modules, and communication systems. Also, the autonomous tractors"
