question_text,answer_text
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 60,"59
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Activity 1.21
Research and write about any one festival celebrated in Ghana. Follow these 
instructions to produce your write-up using MS Word or whatever word processor 
you have available:
1. Use the portrait orientation.
2. Use a two-column layout.
3. Use Justified alignment.
4. The header section should have the name of the festival, and the footer section 
should have your full name and class.
5. Increase the first line indent for your first paragraph
6. Print and submit the assignment to your teacher.
Extended Reading
• Microsoft Office Step by step 2010 by Cox J., Lambert J., & Frye C. Microsoft Press.
• Word: Formatting Text (gcfglobal.org)
• How to Format a Word Document to Look Professional: 13 Steps (wikihow.com)
• Video on pagination and paragraphs. Click on the link below and watch.
•  https://youtu.be/pW4AamU0vGk?si=Wjr1torTjh-cy_Qx
LISTS
Hello learner! today, you will explore how you can enhance lists by sorting, renumbering 
and customising list styles.
A list is an arrangement of elements created in a sequential fashion, typically with 
each item shown on its own line and frequently denoted with numbers or bullet points. 
Bulleted lists, numbered lists and multilevel lists are the types of lists that can be 
inserted in a word-processed document.
Sorting and renumbering a list means arranging the items in the list in a specific 
order, such as alphabetical or numerical, and then updating the numbers or bullets 
accordingly.
Now let us delve into how to create list, edit the list and customise the list styles.
[pop up]"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 61,"60
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Lists
A list is a series of items that are presented in a structured way using bullets or numbers. 
This helps to organise information, improve readability, and emphasise key points.
Types of Listing used in MS Word
The types of lists that can be inserted in a word-processed document are bullet lists, 
numbered lists, and multilevel lists.
Bulleted lists use symbols to separate each item and are useful for listing items that 
are related or have similar characteristics.
Numbered lists use numbers to separate items and are used to record items that must 
happen in a certain order such as a sequence of steps or directions. Numbered lists can 
also be used to document an order of preference or ranking,
Multilevel lists are lists with more than one level. Multilevel lists are used when you 
want to create an outline of items, where each item can have its own sub list of items.
Examples of two multilevel lists are shown in Figure 1.73;
Figure 1.73: Multilevel lists
We use the Home tab and Design tab ribbons to create lists. Let us observe critically the 
various tools/buttons on these ribbons.
Note: The tools needed to create a list are found within the Paragraph Group in the 
Home tab ribbon.
Figure 1.74: Home tab ribbon"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 62,"61
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Note: Within the Design tab ribbon, the most important part is the document formatting 
section.
Figure 1.75: Design tab ribbon
Now that you are familiar with the required sections in the Home tab and Design tab 
ribbons. Let’s explore how to create our lists. Launch your MS Word application and 
follow these steps: [pop up]
A. Creating a bulleted or numbered list
Steps:
1. Position the cursor where you want to insert the bullet list.
2. On the Home tab, under paragraph grouping, click the Bullets button to display 
the bullet library (Figure 1.76) OR click on the Numbering button (Figure 1.77).
 Figure 1.76: Bullet Library  Figure 1.77: Numbering Library
3. Choose a desired bullet or numbering list.
4. Type any text and press Enter key between items to create the desired list.
5. Press Enter key on the keyboard twice to deactivate the selected bullet/
numbering.
 Note that numbered lists can be numbers, letters, or roman numerals.
Now that have created lists using bullets and numbering, let’s look at how multilevel 
lists are created. [pop up]"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 63,"62
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
B. Creating a multilevel list
Steps
1. Type out the lines of your list, with each item of your list on a different line.
2. In the Paragraph group on the Home tab, click the Multilevel List button in the 
paragraph group.
3. Choose a list type from the List Library as shown in Figure 1.78.
Figure 1.78: Multilevel List Library
4. Your list will now be formatted in the style you chose but only as a single-level 
list.
5. On the Home tab, under Paragraph grouping, click the Increase Indent button 
on any item on the list demote that item to a lower list level
6. Click the Decrease Indent button on the list item to demote it back to the first 
level list.
Now let us see how to sort a text/number list in a given document.
C. How to sort a text/number list
1. Select the list you want to sort.
2. Go to Home tab > Sort button.
3. In the Sort Text dialogue box, set Sort by to Paragraphs and Text/Paragraphs and 
Numbers.
4. Choose Ascending (A to Z) or Descending (Z to A).
5. Select OK."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 64,"63
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
D. How to sort a text/number list
1. Double-click the numbers in the list. The text won’t appear selected.
2. Right-click the number you want to change.
3. Click Set Numbering value and enter values.
These steps are shown in Figure 1.79.
Figure 1.79: Renumbering a list
Now let’s do the following activity. Share your results with your teacher or colleagues."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 65,"64
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Activity 1.22
Steps:
1. Create a new document in Word.
2. Save this document using the filename ‘Software’ . Click on Save or keyboard 
shortcut (Ctrl + S) to effect changes as you work through steps 3 to 5.
3. Add your name and page number as a footer.
4. Create two lists:
i. A bulleted list of three types of systems software. For example:
• Operating system
• Utility programs
• Device drivers
ii. A numbered list of the names of at least three examples of application 
software. For example:
• Word processor
• Spreadsheet program
• Gaming program
• DBMS
5. Add some pictures to your document to match your chosen software. Insert 
pictures of software from the picture folder/online.
Use the space below to reflect on Activity 1.22. How did you find the activity? 
Include any notes that will help you to complete the task in the future.
We are now going to customise a list style. The following provides instructions on 
how to do this."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 66,"65
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
E.  How to customise a list style such as 
defining a new bullet
1. Select the text or bulleted list you want to change.
2. On the Home tab, in the Paragraph group, click the arrow next to Bulleted List , 
and then click Define New Bullet.
3. Click Symbol and then select the symbol you want to use.
 OR
4. Click Picture and then browse for your picture from a file or Bing Image Search.
 Click Insert.
 OR
5. Click Font and then change the font properties to be used for the bullet. You can 
choose settings on the Font tab or the Advanced tab
6. Click OK.
STYLES
Word styles are pre-made sets of font size, colour, and style that you can apply to any text. 
Using styles will help you to achieve a professional look and feel to your document.
Styles allow you to apply a consistent look across the whole document instead of 
having to format each section individually and enable you to quickly generate a table 
of contents (ToC).
Style sets include a combination of title, heading, and paragraph styles. Style sets allow 
you to format all elements in your document at once instead of modifying each element 
separately.
Now that you are familiar with the meaning of styles, let us look at how to apply styles 
to your documents.
A. How to apply a Word style
Steps:
1. Select the text you want to apply a style to or place your cursor at the beginning 
of the line.
2. In the Styles group on the Home tab, click the More drop-down arrow (Figure 
1.80)."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 67,"66
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Figure 1.80: Applying a Word Style
3. Select the desired style from the drop-down menu.
Figure 1.81
4. The text will appear in the selected style.
B. How to apply a style set to your document
1. From the Design tab, click the More drop-down arrow in the Document 
Formatting group – see Figure 1.82.
 Figure 1.82
3. Choose the desired style set from the drop-down menu.
4. The selected style set will be applied to your entire document."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 68,"67
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
C. How to generate a table of contents from heading 
styles
1. By default, any text that you apply a Heading 1, 2, or 3 style to will show up as 
an entry in the table of contents. Apply heading styles to the text in a document 
accordingly.
2. Make sure that you have added page numbers to the document.
3. Position the cursor where you want to insert the table of contents in the 
document.
4. Go to the Reference tab and click on Table of Contents button from the Table of 
Contents group. Then click on Custom Table of Contents (see Figure 1.83).
5. Format the table of contents, if required.
 Figure 1.83 Figure 1.84: Five headings with a Heading 1 
style and two headings (internal and portable) 
with a Heading 2 style
6. To update a table of contents that was created automatically from heading styles, 
click References > Update Table. You can choose to update page numbers only 
or select Update entire table to update the page numbers and the text (i.e. a 
change of heading text).
Let’s now complete Activity 1.23 on how to apply styles and Tables of Contents 
within your document
Activity 1.23
1. Open an existing file or create a new MS Word file that consists of more than 
four pages. Top Tip: You can type =rand (40) to generate a four-page text 
document.
2. Save this document using the filename ‘Styles Testing’ . Click on Save or use 
the keyboard shortcut (Ctrl + S) to effect changes as you work through steps 
3 to 8."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 69,"68
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
3. Apply a mixture of Heading 1, 2, and 3 styles to existing heading text. Insert 
some new headings across all the pages.
4. Insert page numbers in the document if this has not been done previously.
5. Generate a Table of Contents (ToC).
6. Insert two new pages and add some new heading text to these pages, random 
text is fine.
7. Apply styles to the new headings.
8. Update the ToC.
Share your document with your teacher and update your document with any 
feedback given to you.
Use the space below to reflect on Activity 1.23. How did you find the activity? 
Include any notes that will help you to complete the task in the future.
Congratulations on completing the activity!
Now let’s practice applying different styles in activity 1.24.
Activity 1.24
Steps:
1. Open an existing Word file from your ICT folder or a file given to you by your 
teacher.
2. Save this document using the filename ‘Styles Set Testing’ . Click on Save or 
use the keyboard shortcut (Ctrl + S) to effect changes as you work through 
steps 3 and 4.
3. Apply some different styles to your document text from the Styles drop-down 
menu (shown in Figure 1.81 above).
4. Go to the Design tab and try out different Style Sets (refer to Figure 1.82).
Use the space below to reflect on Activity 1.24. How did you find the activity? 
Include any notes that will help you to complete the task in the future."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 70,"69
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Extended Reading
• Microsoft Office Step by step 2010 by Cox J., Lambert J., & Frye C. Microsoft Press.
• Word: Formatting Text (gcfglobal.org)
• How to Format a Word Document to Look Professional: 13 Steps (wikihow.com)
• Video on pagination and paragraphs. Click on the link below and watch.
https://youtu.be/pW4AamU0vGk?si=Wjr1torTjh-cy_Qx
WHAT IS A PRESENTATION SOFTWARE?
Welcome learner! Today, you will discover how you can use presentation software 
to present information, normally in the form of a slideshow. This will help you to 
present your assignments to your colleagues and later use such skills in your tertiary 
education as well as in the field of work in your future life. Presentation software are 
used by a number of professionals to present facts at meetings, workshops, classroom, 
laboratories. Professionals such as teachers, doctors, engineers, professors and others 
use this presentation software. Microsoft Office PowerPoint would be used in this 
section and several of its features would be examined. Many of the tools in PowerPoint 
match those in Word and work in the same way. The version of PowerPoint you use 
may have slightly different features from other versions, but they have a lot in common.
Establishing PowerPoint Version
It is very prudent to know the version of Microsoft Office you are using. Let’s verify the 
version being run on your computer. Just follow the steps below:
Create a new blank presentation or open an existing PowerPoint presentation."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 71,"70
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Choose File from the top left corner, and then click either Account or Help on the 
left navigation bar. You will see your Office version and information under Product 
information, on the right side of the window
Figure 1.85: Checking PowerPoint version
Parts of the PowerPoint Window
Figure 1.86: PowerPoint Window
Being familiar with the names of the various parts of the PowerPoint window and 
their function(s) is very useful and will be necessary for you to know as they will be 
mentioned in the guide instructions in this section. [Pop up]"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 72,"71
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Features and functions of MS PowerPoint window
Title bar: Displays the document name followed by a program name
Quick Access toolbar: Contains buttons for commonly used commands.
Tabs: Contain groups of commands organised by function
Ribbon: Contains buttons and options for the selected tab
Slide pane: Displays the current slide
Slides/Outline pane/slide thumbnail list: Shows a thumbnail or an outline of the 
slides
Status bar: Displays slide position, design, and other information
Scroll bars: Allow you to navigate through the slides
Slide title placeholder: Title of the slide is typed here.
T able 1.5
As illustrated in the table above, the PowerPoint window has similar features and 
layout to the Word window.
Most of the features of different versions of PowerPoint will match or be similar, but 
there may be some slight differences.
Figure 1.87: PowerPoint 2010 Home Ribbon"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 73,"72
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Basic file handling Guidance
A. How to launch Microsoft PowerPoint, create and save a new presentation
Now that you are familiar with the parts of Microsoft PowerPoint window, let’s start 
with how to launch the application. [Pop up]
Follow the steps below to launch MS PowerPoint, create and save a new 
presentation.
1. Click on the Start icon (
 ). It will be located in the bottom-middle or bottom-
left corner of your screen.
2. Type PowerPoint in the search bar and click on the Microsoft PowerPoint app 
that appears in the search results
3. Click Blank presentation to open a new blank presentation window as shown in 
Figure 1.88
Figure 1.88
4. Click on Save As command (or Save a Copy if using PowerPoint 365)
5. Make necessary changes in the Save As dialogue box.
6. Click Save.
7. Add content to the title and subtitle in the slide pane by first clicking on the 
placeholders
 Figure 1.89 Default first slide type"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 74,"73
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
8. Add more slides if required (see instruction set B).
9. Click on Save regularly to update the content of the last stored file.
10. Click on the X in the top right-hand corner of the PowerPoint window or select 
File > Close. You may be prompted to save again at this point.
Note: Use Save As when saving a document for the first time. It is good practise to 
save the blank presentation using an appropriate file name and folder before you 
start entering content. Use File > New  when starting a new presentation from within 
PowerPoint.
B. How to insert a new slide
Sometimes you may omit very important information that is supposed to be in the 
middle of your presentation for which you would like to add. Let us look at how that 
is done. [Pop up]
Follow the steps below to insert a new slide
1. Select the slide you want your new slide to follow.
2. Select Home > New Slide – see Figure 1.90
Figure 1.90: New Slide pull-down menu
3. Select a slide layout.
4. If Blank is selected, the user will have to insert a textbox to enter text."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 75,"74
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
5. Click on the placeholder and enter the content.
This is the slide layout you will need for most of the tasks in this material:
Activity 1.25
Now that you have gone through how to create and save a new presentation, insert 
a new slide, let’s apply those concepts to create a sample PowerPoint presentation 
and save it using the file name “Myself” , title- “All About Me” and your own 
name as a subtitle. Use the tools from the font group (Home tab) to format the 
entered text as you wish and save your updated document.
Steps:
1. Launch MS PowerPoint and select Blank Presentation
2.  Click on File and choose Save As to save it using the file name ‘Myself’
3. Add the text ‘All About Me’ as the title and your own name as the subtitle.
4. Select the title by clicking at the beginning of the title, holding and dragging 
across the phrase ‘All About Me’ .
5. Click on the Home tab
6. Under the Font groupings, choose ALGERIAN as the font style, font size 20, 
font colour Dark Blue and click the letter B to bolden it.
7. Select the subtitle for formatting.
8. Format the subtitle with the following: font style – Times New Roman, font 
size – 16’ , colour – Dark Red and in Italics.
9. Save your updated document by clicking on file and select Save or using the 
keyboard shortcut (Ctrl + S)
I hope you were able to create your first presentation? If no, go through the steps 
to create a presentation again and try the activity one more time. Take a colleague 
through activity 1.25."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 76,"75
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
C. How to delete a single slide
After you are done with your presentation, you may sometimes realise that some slides 
contain information that you feel like taking out from your presentation. Let us see 
how a slide can be deleted. [Pop up]
Follow the steps below
1. Right-click the slide in the thumbnail panel/list on the left.
2. Select Delete Slide.
D. How to open an existing slideshow for editing
Now that you are able to create your own presentation, you will sometimes have to 
open a presentation that was already created by you or someone else to make some 
changes to it. Let us look at how to open and edit an already existing presentation. [Pop 
up]
Follow the steps below
1. Click on the File Explorer icon. [
 ]
2. Go to the folder location where your file is stored.
3. Open the document you wish to edit by double-clicking on it.
From within PowerPoint, the steps would be:
1. Click the File tab.
2. Click Open. The Open screen appears, select/browse a location, and select the 
file you want to open.
E. How to print from PowerPoint
Let us look at how to print from a PowerPoint. [pop up]
Follow the steps below
1. Select File > Print.
2. To preview each slide, select the forward and backward arrows at the bottom of 
the page.
If the text is too small to read, enlarge using the zoom slider at the bottom of the page."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 77,"76
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
3. Choose the number of copies, and other options you want. Check that the 
correct printer is selected and online. Printer properties will give you additional 
options. Select the Print button.
Figure 1.91: Print dialogue box
F. How to play a PowerPoint slideshow
After you have finished organising your presentation slides, there is a better way to 
present your beautiful designs and information to your audience automatically or by 
the click of a mouse button. It is called slideshow. [Pop up]
Steps to play a PowerPoint slideshow
1. On the  Slide Show tab in the  Start Slide Show  group, select  From Beginning as 
shown in Figure 1.92
Figure 1.92
2. Click on the mouse or press N on the keyboard to move to the next slide."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 78,"77
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Activity 1.26
In this activity below (activity 1.26), you are going to apply the skills you have 
acquired on how to delete a slide, open an existing slideshow for editing and how 
to print from PowerPoint.
Open the file you saved in activity 1 and insert a title and content slide with your 
title “My Family” and the content containing details about your family. You are 
required to add at least four slides about yourself with the titles: “My Favourite 
Things” , “My School” and “My Hope for the Future.” Try to add additional 
transitions and animations to your slideshow. Save your updated file.
Steps:
1.  Open the file saved in Activity 1.25 (Myself.pptx).
2.  Click on Home tab, select New Slide and choose Title and Content slide
3.  Enter ‘My Family’ as the title and enter some details about your family in the 
content area. (Hint for content; Name of parents and siblings, family size, country 
of origin, favourite meals, hometown and so on.)
4. Add at least four additional slides about yourself, leaving room for pictures that 
you will be adding later. Three of these titles should be:
• My Favourite Things
• My School
• My Hopes for The Future
5. Format your tittle texts to make it more visually appealing using the following: 
font style – Broadway, colour – Dark Blue and size 20points.
Click on the Slide Show  tab and select From Beginning  in the Start Slide 
Show group (refer to figure 1.92)
How to apply slide transitions
1. Click on your first slide to select it
2. Click on the Transitions tab and select the various transitions to see their 
effects.
3. Select the desire transition and click Apply to All command.
How to apply animations
1. Select or just click on the title of the first slide
2. Click the Animations tab and choose the various kinds of animations under 
that tab to see their effects on the text. Apply the same actions to the subtitle."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 79,"78
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
3. Copy your slideshow for a presentation in the ICT lab or classroom.
 Prepare to explain to your colleagues how you did certain things.
Take Note
A transition effect determines how one slide changes to the next during a 
presentation. Transitions enhance the flow from one slide to another and make 
the presentation smoother or more visually engaging. For instance, A slide may 
fade, dissolve, or swipe from one slide to the next.
Animation Effect: It is applied to individual elements within a slide (such as 
text, images, or shapes) and determines how objects appear, move, or disappear 
within the slide. Animations are used to control the pacing of information or to 
draw attention to specific content. For instance, Text may fly in from the left, an 
image may zoom in, or a shape may bounce.
4. Save your updated file.
G.  How to apply a design template
Microsoft PowerPoint has some designs for you to choose which can be applied to a 
slide or a group of slides. Of course, these designs are very beautiful and will make 
your presentations attractive. Let us now try to apply some of the designs to our 
presentation. [Pop up]
[A template is a pattern or blueprint of a slide or group of slides].
Follow the steps below
1. Click the Design tab on the ribbon.
2. Click the design you want from the Themes group – see Figure 1.93.
Figure 1.93
The design will be applied to the presentation.
Inserting Graphics Guidance
H.  How to add basic shapes to a slide
Sometimes, you would like to add some shapes to your presentation to add more 
meanings to your work. Shapes such as; star, diamond, triangle, rectangle, arrows and 
many more are available for you to choose and draw for your work. Let’s see how 
shapes are added to a slide. [Pop up]"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 80,"79
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Follow the steps below
1. Go to the slides pane in the PowerPoint window
2. On the Insert Tab under the Illustrations group, click on shapes and pick a shape
3. Drag the cursor using the mouse to enlarge the shape
4. Select the shape and use the tools from the shape format  menu to format its 
appearance as you wish.
Figure 1.94 Inserting shapes
Activity 1.27
Having studied how to apply design templates and inserting shapes in PowerPoint 
presentation, let us try our hands on the activity below; in this activity (activity 
1.27) you will practice how to apply design templates and insert shapes into a 
PowerPoint presentation.
Steps:
1.  Open Myself.pptx.
2.  Click the Design tab on the ribbon
3. Click the design you want from the Themes group.
Adding shapes
1. Select any slide and click in the content area.
2. Click the Insert tab.
3. Click on shapes and pick a shape under Illustrations group.
4. Drag the cursor using the mouse to enlarge the shape to your desired size."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 81,"80
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
5. Select the shape and click the Format tab, choose any shape style under the 
Shape Styles group.
6. Click Shape Fill to choose a colour for the entire shape.
7. Click on Shape Outline to change the colour of edges of the shape.
8. Click the Shape Effects to add special effects to the shape.
Save your updated slideshow.
I. How to add pictures to a slide
Sometimes, you would like to use a picture on your computer, online, flash drive or 
even a mobile phone in your presentation. Are you wondering how to do it? Don’t 
worry. Let us start [Pop up]
Steps:
On the Insert tab under the Image group, click on Pictures – see Figure 1.95
Figure 1.95
1. Then do one of the following:
• Click This Device for a picture on your computer.
• Click Stock Images for high quality images or backgrounds.
• Click Online Pictures for a picture on the web.
2. Select the picture you want, and then click  Insert. Your picture will be inserted 
– see Figure 1.96.
3. Use the tools in the Picture Format tab to format and edit the picture."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 82,"81
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Figure 1.96: A slide with a title and an inserted picture
Activity 1.28
After going through how to insert pictures in the slide, let us practice this activity. 
In this activity you going to add an image ( the school logo ) to the first slide of 
your PowerPoint presentation.
Hint: Copy the school logo from your teacher or download it.
Steps:
1. Open Myself.pptx.
2. Select a slide from the slide pane
3. Click the Insert tab and click on Pictures under the Image group
4. Choose any of the following depending on the location of your pictures.
• Click This Device for a picture on your computer.
• Click Stock Images for high quality images or backgrounds.
• Click Online Pictures for a picture on the web.
5. Select the picture you want and click Insert.
Formatting a Picture
1. Select the picture and click the Format tab
2. Under the Adjust group,
• click on Colour to change your picture’s colour to your choice.
• Click on Artistic Effects to add special effects to you picture"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 83,"82
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
• Click on Compress picture to compress your picture
• Click on Change Picture to change your picture
Save your updated file.
Activity 1.29
Project work
Conduct research on the benefits of AI-powered tools such as ChatGPT for 
creating presentations. Compile a list of links to useful websites and online videos 
on this topic.
Extended Reading
• How to insert video in MS PowerPoint
 https://youtu.be/KGaUXc1ex9k?si=_CJBGlQXLZ_wXJB8
• How to make a PowerPoint presentation using ChatGPT
 https://youtube.com/shorts/k6ejsuhdf-A?si=4wR-PBziU6-ITtNM"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 84,"83
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
REVIEW QUESTIONS 1.1
1. In recent times, people use a lot of electronic devices to help in performing 
daily activities. Give three examples of electronic devices and what they’re 
used for.
2. Imagine you walk into your school’s ICT lab and the teacher asks you to show 
them to explain what external hardware is and to give examples. What would 
you say and what would you point to?
3. Upon entering your classroom on Monday morning, you witness a hot debate 
between your two classmates where one of them claims a touch screen is an 
input device, but the other says it’s an output device. Who is right? What will 
you say to settle the debate?
4. USB drives, hard disks, and CDs are all examples of a particular classification 
of computer hardware. What is it and what is meant by that classification?
5. You are sending emails using a desktop computer. How do the CPU, RAM, and 
NIC enable you to do this?
6. How would you define software?
7. How does system software differ from application software?
8. How would you summarise the role of an OS in a computer system?"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 85,"84
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
REVIEW QUESTIONS 1.2
1. What are some examples of word processing software?
2. What is the function of the ‘ribbon’ in an MS Word window?
3. What is the keyboard shortcut for undoing the last operation when editing a 
Word document?
4. What does a red squiggly underline () indicate in a word document?
5. A document consists of three paragraphs. Which of the following operations 
could be used to move the first paragraph to the end of the document?
a. Move and Paste
b. Copy and Paste
c. Cut and Paste
6. Explain why it’s important of save regularly when word processing a document.
7. Explain how using copy and paste can save time when creating a Word 
document.
8. Describe one tool in the Review tab in Word that you have used in a lesson and 
what you used it for."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 86,"85
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
REVIEW QUESTIONS 1.3
1. Your friend asks you to help her format the heading of a permission letter to 
bold and underlined in size 12 Times New Roman font. What will you do to 
make these formatting changes?
2. Peter, your class captain, sent the notice below to the class Retype it in your 
own document and apply the necessary formatting to make it look the same as 
it is here:
NOTICE! NOTICE!! NOTICE!!!
Mr. Sulley will be conducting a class test on Friday, 22nd November 2024.
The test is going to be online based, so every student should get seated at the ICT 
lab by 1:00 PM at the latest.
Figure 1.73
[NOTE: The font style of the heading is Algerian, font size 16. The rest of the text 
is size 12 Times New Roman.]
3. Araba typed the document shown Figure 1.xx and later changed the appearance 
of the text to what is shown in Figure 1.73. What formatting has been applied 
to Figure 1.73 to produce the result in Figure 1.74?
Figure 1.74
4. Selorm wrote an essay with the title “A Brief History of Ghana” . Currently, her 
title looks the same as the rest of her essay, but she wants to make it look more 
appealing and prominent. Suggest at least three formatting changes she could 
make to it to achieve this result.
5. Why is it important to format documents?
6. Use Word to create the following table:"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 87,"86
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
Mammals Reptiles Amphibians
Dogs Snakes Frogs
Elephants Lizards Toads
Lions Tortoises Salamanders
 Table 1.5
7. What is a watermark and why would you want to use one?
8. Open the document with the table from question 7 and compare/contrast the 
tabular presentation with the horizontal list’s presentation in Figure 1.75 in 
terms of how easy it is to read.
Figure 1.75"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 88,"87
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
REVIEW QUESTIONS 1.4
1. Complete the sentence: Text inserted in the bottom margin of every page of a 
document is called a ______________.
2. Ctrl + Enter is the keyboard shortcut for
a. a column break
b. a page break
c. a section break
3. What problem may arise when printing in Word if the document’s page margins 
are too narrow (i.e. the text is very close to the edge of the page)?"
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 89,"88
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
REVIEW QUESTIONS 1.5
1. Your ICT teacher has tasked you to work on a lengthy report with multiple 
sections and subsections. How would using Word styles for formatting headings 
benefit you in terms of consistency and document navigation?
2. Give an example of a picture bullet that is suitable to be used with a list of 
names of players in a football team.
3.
a. Create a document that will generate the following table of contents:
 
Note: No text needs be added to the pages, just the headings.
b. b. Insert a new page (page 3) with the heading ‘Communication devices’
c. c. Update the table of contents to show this new page and heading.
4. When a cook is writing down a recipe, they need to present the instructions 
in a clear and organised manner. State the type of list that is best suited to this 
situation. Justify your choice.
5. What type of page orientation would be best suited to a three-column brochure? 
Justify your choice of orientation.
6. Evaluate the effectiveness of using a word processor to create the following 
documents:
a. An English essay
b. A birthday Card
c. A 3-column brochure
d. A poster to advertise a school dance
c. A music quiz slideshow
7. Investigate the function of the following tool in Word (Design Tab):
 Use your findings to explain the difference between a Word style set and a 
Word theme.
8. Since its inception in 1983, Microsoft Word has gone on to become one of the 
most popular office applications in the world. Research the history of Word 
and create a timeline showing its different versions and major functionality 
extensions over the past 40 + years."
Explain key concepts from ICT_LM_FINAL_SECTION_1_LV - Page 90,"89
MULTIMEDIA TOOLS AND APPLICATIONSSECTION 1
REVIEW QUESTIONS 1.6
1. Your Social studies teacher gave you assignment on the topic “Culture and 
its elements” . You are supposed to present your work using Microsoft Office 
PowerPoint. Create a presentation using the details below.
i. The First slide should contain “Culture” as the title and the definition of 
culture as the subtitle.
ii. Add another slide with a title “Elements of culture “and list four elements 
of culture in the subtitle.
iii. Insert a slide between the first slide and the second with a title “Revision” 
and subtitle “End of work”
iv. Delete the recently inserted slide and save your work as “Social_Studies1”
2. A reputable company in your area called Mawuse Co Ltd asked you to prepare 
a presentation with the details below. Produce an attractive presentation using 
the information below:
a. Start a new blank presentation
b. Hint: Your first Slide should be the Title Slide
c. Use the name of the company (Mawuse Co Ltd) as the title.
d.  Make the Font of the title Arial Black and size 88 points
e. Insert a second slide, this should be with a layout of Bulleted List
f.  Type the Text as seen below;
g. Change the Font Colour of the list Blue.
h. Insert a third slide, this should be an Organization Chart. Include the following 
people in the chart:
i. Kofi Blay David, General Manager
ii.  Mabel Nnuro, Head of Sales
iii. Trinity Gagbe, Assistant General Manager
iv.  Charlotte Tu Serlom, Human Resources Manager
i. Add a fourth slide. The slide should contain the Table below:"
